index,model,numb_vars,formula,project,R2,R2_adj,AIC,rmse_kg_mean,rmse_kg_sd,mpe,rmse_pct_mean,rmse_pct_sd,rmse_pct_max,mae_kg_mean|,mae_kg_sd,mae_orig_mean,mae_orig_sd,rmse_orig_mean,rmse_orig_sd,rmse_orig_pct_mean,rmse_orig_pct_sd,rmse_kg_low_mean,rmse_pct_low_mean,mpe_low,mae_kg_mean,mae_kg_max,mae_pct_mean,mae_pct_sd,mae_pct_max
971,Project,6,np.log(bm) ~ ndti + nir + swir1 + bai_126 + bai_236 + bai_246 + ndti:nir + ndti:swir1 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + nir:swir1 + nir:bai_126 + nir:bai_236 + nir:bai_246 + swir1:bai_126 + swir1:bai_236 + swir1:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.4126,0.2311,89.7371,167.5278,105.4101,0.1975,0.5432,0.3418,1.2161,,62.3987,0.3627,0.1122,0.4693,0.1567,0.083,0.0277,167.5278,0.5396,0.1975,119.1759,242.206,0.3864,0.2023,0.7853
972,Project,6,np.log(bm) ~ satvi + ndii7 + nir + swir1 + bai_126 + bai_236 + satvi:ndii7 + satvi:nir + satvi:swir1 + satvi:bai_126 + satvi:bai_236 + ndii7:nir + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_236 + nir:swir1 + nir:bai_126 + nir:bai_236 + swir1:bai_126 + swir1:bai_236 + bai_126:bai_236,FIRE,0.435,0.2605,86.2354,154.214,99.9813,0.1381,0.5,0.3242,1.1333,,57.4325,0.3472,0.1158,0.4376,0.1472,0.0774,0.026,154.214,0.4965,0.1381,110.368,221.3308,0.3578,0.1862,0.7176
973,Project,6,np.log(bm) ~ satvi + ndii7 + nir + swir2 + bai_126 + bai_236 + satvi:ndii7 + satvi:nir + satvi:swir2 + satvi:bai_126 + satvi:bai_236 + ndii7:nir + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_236 + nir:swir2 + nir:bai_126 + nir:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,FIRE,0.4522,0.283,83.4534,165.5367,126.5134,0.1841,0.5367,0.4102,1.3488,,71.0095,0.3494,0.1301,0.4478,0.1685,0.0792,0.0298,165.5367,0.5325,0.1841,115.4422,254.9229,0.3743,0.2302,0.8265
974,Project,6,np.log(bm) ~ satvi + nir + swir1 + bai_126 + bai_236 + bai_246 + satvi:nir + satvi:swir1 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + nir:swir1 + nir:bai_126 + nir:bai_236 + nir:bai_246 + swir1:bai_126 + swir1:bai_236 + swir1:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.472,0.309,80.1339,151.9827,86.0888,0.1239,0.4928,0.2791,1.0468,,48.2999,0.3472,0.0925,0.4335,0.1054,0.0767,0.0186,151.9827,0.4896,0.1239,109.779,205.6889,0.3559,0.1566,0.6669
975,Project,6,np.log(bm) ~ satvi + nir + swir2 + bai_126 + bai_236 + bai_246 + satvi:nir + satvi:swir2 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + nir:swir2 + nir:bai_126 + nir:bai_236 + nir:bai_246 + swir2:bai_126 + swir2:bai_236 + swir2:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.4765,0.3148,79.3699,142.794,79.6411,0.1236,0.463,0.2582,0.9681,,51.2779,0.3314,0.1108,0.4253,0.1405,0.0753,0.0249,142.794,0.4608,0.1236,104.6938,202.9764,0.3394,0.1663,0.6581
976,Project,1,np.log(bm) ~ dfi,NEX,0.0434,0.0406,849.418,886.7599,33.5554,5.5134,0.6067,0.023,0.6474,,11.4222,0.5593,0.0331,0.7938,0.1747,0.1126,0.0248,753.0647,1.7357,28.174,669.4684,687.7296,0.458,0.0078,0.4705
977,Project,1,np.log(bm) ~ ndvi,NEX,0.3456,0.3437,716.1539,700.2069,42.7135,1.9531,0.4791,0.0292,0.5143,,23.4894,0.4548,0.0437,0.6486,0.1701,0.092,0.0241,461.7888,1.0668,10.1361,528.11,561.8992,0.3613,0.0161,0.3845
978,Project,1,np.log(bm) ~ ndti,NEX,0.3488,0.347,714.3927,755.2869,51.0142,1.1196,0.5168,0.0349,0.5479,,39.807,0.4816,0.0381,0.6557,0.1395,0.093,0.0198,513.2145,1.1846,5.9589,572.0261,602.0083,0.3914,0.0272,0.4119
979,Project,1,np.log(bm) ~ satvi,NEX,0.2142,0.212,780.3582,860.9075,23.0178,1.4137,0.589,0.0157,0.6063,,27.9081,0.5413,0.0527,0.7255,0.1426,0.1029,0.0202,641.8985,1.4827,7.4354,650.2867,698.8953,0.4449,0.0191,0.4782
980,Project,1,np.log(bm) ~ ndii7,NEX,0.3015,0.2995,739.0072,717.3332,40.3787,2.1268,0.4908,0.0276,0.5274,,29.8673,0.4722,0.0351,0.6729,0.1649,0.0955,0.0234,528.4381,1.2172,11.0698,543.2418,568.8703,0.3717,0.0204,0.3892
981,Project,1,np.log(bm) ~ nir,NEX,0.171,0.1687,799.1361,883.8572,34.2793,1.7889,0.6047,0.0235,0.651,,23.9414,0.5508,0.0449,0.7467,0.1401,0.1059,0.0199,625.1376,1.4422,9.2942,659.4786,695.3988,0.4512,0.0164,0.4758
982,Project,1,np.log(bm) ~ swir1,NEX,0.5443,0.543,589.1014,582.5314,34.1973,0.8459,0.3986,0.0234,0.4352,,22.419,0.3722,0.0483,0.5441,0.1503,0.0772,0.0213,321.9752,0.7443,4.4064,428.8529,453.351,0.2934,0.0153,0.3102
983,Project,1,np.log(bm) ~ swir2,NEX,0.5586,0.5573,577.9379,594.2579,32.035,0.6079,0.4066,0.0219,0.438,,19.8084,0.3775,0.0379,0.5415,0.131,0.0768,0.0186,341.903,0.7908,3.2241,437.5436,469.0671,0.2994,0.0136,0.3209
984,Project,1,np.log(bm) ~ bai_126,NEX,0.0498,0.047,847.0602,934.2191,20.9921,2.8142,0.6392,0.0144,0.6607,,14.7598,0.5923,0.0458,0.7963,0.1551,0.113,0.022,702.686,1.6225,14.5661,708.7162,727.6531,0.4849,0.0101,0.4979
985,Project,1,np.log(bm) ~ bai_136,NEX,0.3828,0.381,695.6061,709.164,65.3017,1.5179,0.4852,0.0447,0.549,,48.5226,0.4466,0.0716,0.6331,0.1742,0.0898,0.0247,428.371,0.9945,7.8498,525.7225,602.6479,0.3597,0.0332,0.4123
986,Project,1,np.log(bm) ~ bai_236,NEX,0.333,0.3311,722.8114,734.7699,62.5833,2.1752,0.5027,0.0428,0.5618,,33.632,0.4546,0.0497,0.6563,0.1738,0.0931,0.0247,462.5719,1.0721,11.2037,537.1505,585.9213,0.3675,0.023,0.4009
987,Project,1,np.log(bm) ~ bai_246,NEX,0.1266,0.1241,817.4562,831.9937,41.3527,3.0771,0.5692,0.0283,0.602,,26.4298,0.5394,0.0355,0.7559,0.1655,0.1072,0.0235,719.9604,1.6569,15.9612,634.8445,662.3101,0.4344,0.0181,0.4532
988,Project,2,np.log(bm) ~ dfi + ndvi + dfi:ndvi,NEX,0.4265,0.4215,673.8312,694.6352,21.5341,1.0987,0.4753,0.0147,0.49,,20.1899,0.4438,0.0406,0.6212,0.1463,0.0881,0.0208,456.5836,1.0546,5.7989,521.4905,541.2272,0.3568,0.0138,0.3703
989,Project,2,np.log(bm) ~ dfi + ndti + dfi:ndti,NEX,0.387,0.3817,697.1827,799.8846,62.4535,1.3503,0.5473,0.0427,0.6167,,24.1728,0.4703,0.0402,0.6463,0.1535,0.0917,0.0218,443.0643,1.0228,7.0659,580.1707,613.9848,0.397,0.0165,0.4201
990,Project,2,np.log(bm) ~ dfi + satvi + dfi:satvi,NEX,0.319,0.3131,734.1342,860.2581,102.7824,1.1987,0.5886,0.0703,0.7057,,66.6669,0.5053,0.0633,0.6877,0.1511,0.0976,0.0214,541.1437,1.2541,6.2872,627.53,723.0073,0.4294,0.0456,0.4947
991,Project,2,np.log(bm) ~ dfi + ndii7 + dfi:ndii7,NEX,0.3508,0.3452,717.3181,751.7506,36.8227,1.3946,0.5143,0.0252,0.5465,,22.6327,0.4772,0.0331,0.6626,0.1462,0.094,0.0207,549.8895,1.266,7.3619,564.4467,590.3551,0.3862,0.0155,0.4039
992,Project,2,np.log(bm) ~ dfi + nir + dfi:nir,NEX,0.349,0.3434,718.2906,749.4475,54.9286,1.6447,0.5128,0.0376,0.5497,,42.1465,0.466,0.0657,0.6657,0.1666,0.0944,0.0236,470.0949,1.0894,8.4684,548.6427,607.9879,0.3754,0.0288,0.416
993,Project,2,np.log(bm) ~ dfi + swir1 + dfi:swir1,NEX,0.5766,0.5729,567.3379,597.2654,22.5119,0.6771,0.4086,0.0154,0.4276,,18.8844,0.3771,0.0343,0.5508,0.1235,0.0781,0.0175,350.8831,0.8106,3.5512,432.5667,459.3216,0.296,0.0129,0.3143
994,Project,2,np.log(bm) ~ dfi + swir2 + dfi:swir2,NEX,0.5654,0.5617,576.4566,616.175,29.1113,0.6863,0.4216,0.0199,0.4438,,15.0733,0.3883,0.0308,0.5606,0.1234,0.0795,0.0175,360.5072,0.8332,3.6199,449.0643,472.6697,0.3072,0.0103,0.3234
995,Project,2,np.log(bm) ~ dfi + bai_126 + dfi:bai_126,NEX,0.1805,0.1734,799.1211,838.8019,63.6698,3.3436,0.5739,0.0436,0.6508,,48.0024,0.5246,0.0604,0.7517,0.1764,0.1066,0.025,650.146,1.5115,17.1181,617.6473,692.1803,0.4226,0.0328,0.4736
996,Project,2,np.log(bm) ~ dfi + bai_136 + dfi:bai_136,NEX,0.4013,0.3961,688.9201,744.1197,80.4277,1.3014,0.5091,0.055,0.565,,51.8316,0.4553,0.0702,0.6385,0.1655,0.0906,0.0235,440.7452,1.0222,6.7447,545.8812,604.7322,0.3735,0.0355,0.4138
997,Project,2,np.log(bm) ~ dfi + bai_236 + dfi:bai_236,NEX,0.4082,0.4031,684.8233,734.6648,70.2381,1.3203,0.5027,0.0481,0.5673,,45.8991,0.446,0.0552,0.6345,0.1528,0.09,0.0217,436.215,1.009,6.8458,532.6807,607.4737,0.3645,0.0314,0.4156
998,Project,2,np.log(bm) ~ dfi + bai_246 + dfi:bai_246,NEX,0.1524,0.145,810.9546,846.4292,56.5313,2.6474,0.5791,0.0387,0.6326,,35.8175,0.5459,0.0427,0.7522,0.1614,0.1067,0.0229,724.2306,1.6668,13.7712,649.1554,705.7274,0.4442,0.0245,0.4829
999,Project,2,np.log(bm) ~ ndvi + ndti + ndvi:ndti,NEX,0.4482,0.4435,660.2521,667.2929,26.7553,0.8828,0.4566,0.0183,0.4822,,23.5635,0.4369,0.0396,0.6143,0.1351,0.0871,0.0192,490.7822,1.1344,4.6892,498.8978,532.6957,0.3413,0.0161,0.3645
1000,Project,2,np.log(bm) ~ ndvi + satvi + ndvi:satvi,NEX,0.4097,0.4046,683.9471,669.1779,41.445,1.1342,0.4579,0.0284,0.492,,27.475,0.4444,0.0491,0.6291,0.1529,0.0892,0.0217,511.0724,1.1826,5.9729,507.9538,535.4691,0.3475,0.0188,0.3664
1001,Project,2,np.log(bm) ~ ndvi + nir + ndvi:nir,NEX,0.4983,0.494,626.8755,631.0207,53.3561,0.9262,0.4317,0.0365,0.4868,,45.5449,0.4093,0.0673,0.5868,0.1596,0.0832,0.0226,396.1267,0.9163,4.8199,468.3539,540.8706,0.3204,0.0312,0.3701
1002,Project,2,np.log(bm) ~ ndvi + bai_126 + ndvi:bai_126,NEX,0.4337,0.4288,669.3794,673.1705,57.9305,1.1745,0.4606,0.0396,0.5156,,48.6771,0.4351,0.0727,0.6135,0.1692,0.087,0.024,451.2304,1.0446,6.132,505.1133,574.5127,0.3456,0.0333,0.3931
1003,Project,2,np.log(bm) ~ ndti + satvi + ndti:satvi,NEX,0.4139,0.4088,681.458,704.9858,39.6979,0.6692,0.4824,0.0272,0.5205,,39.3089,0.4719,0.035,0.6475,0.1113,0.0918,0.0158,585.1596,1.3486,3.7105,540.8759,579.1277,0.3701,0.0269,0.3962
1004,Project,2,np.log(bm) ~ ndti + ndii7 + ndti:ndii7,NEX,0.4342,0.4293,669.0841,682.6885,41.4598,0.8552,0.4671,0.0284,0.5096,,29.9185,0.4479,0.0357,0.6245,0.1302,0.0886,0.0185,530.2205,1.2234,4.5863,511.9538,563.9531,0.3503,0.0205,0.3859
1005,Project,2,np.log(bm) ~ ndti + nir + ndti:nir,NEX,0.4104,0.4053,683.559,737.6792,49.8794,0.7833,0.5047,0.0341,0.5472,,36.8274,0.4702,0.0376,0.6481,0.1203,0.0919,0.0171,543.7422,1.2545,4.1956,552.7672,589.4928,0.3782,0.0252,0.4033
1006,Project,2,np.log(bm) ~ ndti + swir1 + ndti:swir1,NEX,0.5823,0.5787,562.5416,577.2282,27.1354,0.6442,0.3949,0.0186,0.4137,,15.7711,0.3788,0.0295,0.5599,0.1157,0.0794,0.0164,367.3733,0.8495,3.3574,421.2507,437.7455,0.2882,0.0108,0.2995
1007,Project,2,np.log(bm) ~ ndti + bai_126 + ndti:bai_126,NEX,0.3719,0.3664,705.759,773.4936,57.4731,0.9617,0.5292,0.0393,0.57,,39.9999,0.4805,0.0446,0.6593,0.1353,0.0935,0.0192,539.5162,1.2452,5.1284,573.2983,606.9588,0.3923,0.0274,0.4153
1008,Project,2,np.log(bm) ~ ndti + bai_136 + ndti:bai_136,NEX,0.4602,0.4555,652.5713,669.7759,38.593,0.917,0.4583,0.0264,0.4919,,37.5627,0.4337,0.0553,0.6166,0.1452,0.0875,0.0206,460.5553,1.0662,4.8066,497.1137,547.936,0.3401,0.0257,0.3749
1009,Project,2,np.log(bm) ~ ndti + bai_236 + ndti:bai_236,NEX,0.4546,0.4499,656.1791,667.1608,28.7374,0.9705,0.4565,0.0197,0.4737,,24.743,0.4298,0.04,0.6133,0.1375,0.087,0.0195,462.7081,1.0714,5.0947,495.474,516.6452,0.339,0.0169,0.3535
1010,Project,2,np.log(bm) ~ ndti + bai_246 + ndti:bai_246,NEX,0.3716,0.3661,705.9294,727.9379,43.3836,1.0131,0.4981,0.0297,0.5365,,34.0779,0.4763,0.0408,0.6515,0.1359,0.0924,0.0193,551.7973,1.2733,5.4317,558.3698,597.8462,0.382,0.0233,0.409
1011,Project,2,np.log(bm) ~ satvi + ndii7 + satvi:ndii7,NEX,0.4203,0.4153,677.6121,686.1953,46.771,0.8579,0.4695,0.032,0.4984,,31.7347,0.449,0.042,0.6271,0.1372,0.089,0.0195,536.3881,1.2394,4.5956,515.9839,547.6596,0.353,0.0217,0.3747
1012,Project,2,np.log(bm) ~ satvi + nir + satvi:nir,NEX,0.258,0.2516,764.2306,843.0786,20.9955,1.1685,0.5768,0.0144,0.5958,,31.412,0.5302,0.0671,0.7201,0.1454,0.1021,0.0206,646.9365,1.4934,6.1666,630.9333,692.4085,0.4317,0.0215,0.4737
1013,Project,2,np.log(bm) ~ satvi + swir1 + satvi:swir1,NEX,0.5662,0.5625,575.8232,579.2483,39.6752,0.7948,0.3963,0.0271,0.4307,,21.7337,0.3806,0.046,0.5585,0.1418,0.0792,0.0201,357.4872,0.8267,4.1203,429.264,464.9781,0.2937,0.0149,0.3181
1014,Project,2,np.log(bm) ~ satvi + swir2 + satvi:swir2,NEX,0.5888,0.5852,557.0771,586.0385,24.0947,0.6037,0.401,0.0165,0.4192,,16.0197,0.3803,0.0278,0.5583,0.1147,0.0792,0.0163,371.0949,0.8574,3.182,430.2167,450.9704,0.2944,0.011,0.3086
1015,Project,2,np.log(bm) ~ satvi + bai_126 + satvi:bai_126,NEX,0.2404,0.2338,772.4803,858.4801,20.7686,1.2418,0.5874,0.0142,0.6095,,17.3839,0.5423,0.0596,0.7315,0.1412,0.1038,0.02,669.9404,1.5472,6.5806,649.0801,681.2095,0.4441,0.0119,0.4661
1016,Project,2,np.log(bm) ~ satvi + bai_136 + satvi:bai_136,NEX,0.3996,0.3944,689.9273,682.4259,51.8897,1.5409,0.4669,0.0355,0.5167,,42.7195,0.4455,0.083,0.6456,0.1885,0.0916,0.0267,459.9281,1.0667,7.9489,507.1632,578.0828,0.347,0.0292,0.3955
1017,Project,2,np.log(bm) ~ satvi + bai_236 + satvi:bai_236,NEX,0.3742,0.3688,704.4498,708.9783,57.7707,1.5805,0.4851,0.0395,0.5377,,40.425,0.4501,0.0696,0.6525,0.1708,0.0926,0.0242,489.3255,1.1339,8.1847,520.9433,582.4934,0.3564,0.0277,0.3985
1018,Project,2,np.log(bm) ~ satvi + bai_246 + satvi:bai_246,NEX,0.2942,0.2881,746.691,788.3903,27.1127,1.24,0.5394,0.0186,0.5616,,22.7335,0.5018,0.0534,0.6884,0.1462,0.0977,0.0207,608.1227,1.4052,6.5768,597.7352,622.975,0.409,0.0156,0.4262
1019,Project,2,np.log(bm) ~ ndii7 + nir + ndii7:nir,NEX,0.5512,0.5474,587.7253,618.7103,52.1772,0.6625,0.4233,0.0357,0.4583,,34.4879,0.3892,0.0415,0.5605,0.1299,0.0795,0.0184,390.6409,0.9022,3.4786,452.072,498.2529,0.3093,0.0236,0.3409
1020,Project,2,np.log(bm) ~ ndii7 + swir1 + ndii7:swir1,NEX,0.5592,0.5554,581.471,575.3212,28.6456,0.7602,0.3936,0.0196,0.4163,,15.9612,0.3761,0.0412,0.5513,0.1366,0.0782,0.0194,348.7778,0.8059,3.9445,425.2206,444.6766,0.2909,0.0109,0.3042
1021,Project,2,np.log(bm) ~ ndii7 + swir2 + ndii7:swir2,NEX,0.5767,0.573,567.263,586.0548,28.3805,0.5399,0.401,0.0194,0.4195,,21.058,0.3813,0.0308,0.5533,0.1117,0.0785,0.0159,374.1722,0.8652,2.8598,431.4316,458.2182,0.2952,0.0144,0.3135
1022,Project,2,np.log(bm) ~ ndii7 + bai_126 + ndii7:bai_126,NEX,0.4794,0.4749,639.8312,653.0549,56.004,0.9045,0.4468,0.0383,0.4855,,31.4369,0.4151,0.0588,0.5859,0.1587,0.0831,0.0225,430.051,0.995,4.7748,485.4449,516.1872,0.3321,0.0215,0.3532
1023,Project,2,np.log(bm) ~ ndii7 + bai_136 + ndii7:bai_136,NEX,0.4552,0.4505,655.7894,646.3714,35.0851,1.1377,0.4422,0.024,0.4837,,32.1262,0.4199,0.055,0.6034,0.1581,0.0856,0.0224,445.5641,1.0333,5.9164,483.4464,528.83,0.3308,0.022,0.3618
1024,Project,2,np.log(bm) ~ nir + swir1 + nir:swir1,NEX,0.5567,0.5529,583.4417,571.9184,44.8712,0.8863,0.3913,0.0307,0.4382,,26.7285,0.3801,0.0516,0.5593,0.1539,0.0793,0.0218,353.8888,0.8177,4.5783,426.8665,470.1233,0.2921,0.0183,0.3217
1025,Project,2,np.log(bm) ~ nir + swir2 + nir:swir2,NEX,0.5664,0.5626,575.6713,593.5789,39.0549,0.7155,0.4061,0.0267,0.4408,,27.9575,0.3877,0.0407,0.5635,0.1335,0.0799,0.0189,379.6874,0.8774,3.7432,440.7369,478.3985,0.3016,0.0191,0.3273
1026,Project,2,np.log(bm) ~ nir + bai_136 + nir:bai_136,NEX,0.3929,0.3876,693.8271,705.8326,60.3654,1.5597,0.4829,0.0413,0.5361,,47.1656,0.4528,0.0815,0.6499,0.1843,0.0922,0.0261,439.2182,1.0179,8.0259,522.8166,596.5598,0.3577,0.0323,0.4082
1027,Project,2,np.log(bm) ~ nir + bai_236 + nir:bai_236,NEX,0.4199,0.4148,677.8657,687.225,73.5421,1.4862,0.4702,0.0503,0.5312,,51.1872,0.4372,0.0768,0.6326,0.1777,0.0897,0.0252,393.6718,0.9119,7.6499,504.5438,585.3607,0.3452,0.035,0.4005
1028,Project,2,np.log(bm) ~ nir + bai_246 + nir:bai_246,NEX,0.5534,0.5496,586.0133,593.5945,36.2778,0.5537,0.4061,0.0248,0.4411,,30.3647,0.3905,0.0447,0.5541,0.1272,0.0786,0.018,392.3808,0.9076,2.947,444.3049,492.1624,0.304,0.0208,0.3367
1029,Project,2,np.log(bm) ~ swir1 + bai_126 + swir1:bai_126,NEX,0.5545,0.5506,585.2029,583.0398,50.0556,0.8895,0.3989,0.0342,0.457,,35.2767,0.3806,0.0598,0.5575,0.1581,0.0791,0.0224,347.5339,0.8037,4.5992,430.648,489.1591,0.2946,0.0241,0.3347
1030,Project,2,np.log(bm) ~ swir1 + bai_246 + swir1:bai_246,NEX,0.5532,0.5493,586.2074,583.4005,30.6237,0.7789,0.3992,0.021,0.4286,,19.9987,0.3754,0.0453,0.5474,0.1427,0.0776,0.0202,330.8849,0.7646,4.0579,428.3002,456.1459,0.293,0.0137,0.3121
1031,Project,2,np.log(bm) ~ swir2 + bai_126 + swir2:bai_126,NEX,0.5638,0.56,577.8069,601.078,40.3633,0.7162,0.4113,0.0276,0.4589,,29.7161,0.3857,0.0457,0.5576,0.1388,0.0791,0.0197,368.7765,0.8527,3.7521,442.6056,492.5273,0.3028,0.0203,0.337
1032,Project,2,np.log(bm) ~ swir2 + bai_246 + swir2:bai_246,NEX,0.5718,0.5681,571.2452,590.565,31.6481,0.5395,0.4041,0.0217,0.428,,23.9072,0.3814,0.0332,0.5468,0.1179,0.0776,0.0167,356.3217,0.8239,2.8734,434.4991,464.1066,0.2973,0.0164,0.3175
1033,Project,2,np.log(bm) ~ bai_126 + bai_136 + bai_126:bai_136,NEX,0.3871,0.3818,697.159,705.5873,66.676,1.6782,0.4828,0.0456,0.5464,,54.5243,0.4502,0.0837,0.6481,0.1859,0.0919,0.0264,442.5522,1.0267,8.6452,520.4217,605.4155,0.3561,0.0373,0.4142
1034,Project,2,np.log(bm) ~ bai_126 + bai_236 + bai_126:bai_236,NEX,0.3835,0.3782,699.1918,708.0001,66.1247,1.6832,0.4844,0.0452,0.5508,,53.1919,0.4494,0.0792,0.6457,0.1804,0.0916,0.0256,450.9779,1.046,8.6788,521.3227,607.1315,0.3567,0.0364,0.4154
1035,Project,2,np.log(bm) ~ bai_126 + bai_246 + bai_126:bai_246,NEX,0.3734,0.368,704.8791,707.9047,69.3305,1.0538,0.4843,0.0474,0.5433,,56.1284,0.4593,0.076,0.6437,0.1642,0.0913,0.0233,571.1628,1.3219,5.6005,533.843,604.7185,0.3653,0.0384,0.4137
1036,Project,2,np.log(bm) ~ bai_136 + bai_246 + bai_136:bai_246,NEX,0.406,0.4009,686.1247,689.751,59.4409,1.3993,0.4719,0.0407,0.5315,,47.5407,0.4413,0.0664,0.6263,0.168,0.0889,0.0238,444.7482,1.0322,7.2562,515.6934,585.0817,0.3528,0.0325,0.4003
1037,Project,2,np.log(bm) ~ bai_236 + bai_246 + bai_236:bai_246,NEX,0.341,0.3353,722.5752,725.8713,69.3396,2.1003,0.4966,0.0474,0.5669,,44.2929,0.4545,0.0576,0.6578,0.1733,0.0933,0.0246,465.8392,1.0811,10.8182,531.7362,604.7045,0.3638,0.0303,0.4137
1038,Project,3,np.log(bm) ~ dfi + ndvi + ndti + dfi:ndvi + dfi:ndti + ndvi:ndti,NEX,0.4849,0.4759,642.1329,672.146,20.8664,0.6369,0.4599,0.0143,0.4754,,14.9502,0.4403,0.0305,0.6217,0.1136,0.0882,0.0161,481.1732,1.1107,3.4513,498.4263,512.896,0.341,0.0102,0.3509
1039,Project,3,np.log(bm) ~ dfi + ndvi + satvi + dfi:ndvi + dfi:satvi + ndvi:satvi,NEX,0.4957,0.4869,634.6685,637.6073,24.1475,0.6592,0.4363,0.0165,0.4542,,23.9091,0.4366,0.027,0.6275,0.1122,0.089,0.0159,497.7853,1.1484,3.605,482.5807,521.0068,0.3302,0.0164,0.3565
1040,Project,3,np.log(bm) ~ dfi + ndvi + nir + dfi:ndvi + dfi:nir + ndvi:nir,NEX,0.524,0.5157,614.4081,639.9251,35.1429,0.7761,0.4378,0.024,0.482,,29.6193,0.4252,0.0485,0.6098,0.1304,0.0865,0.0185,415.5187,0.961,4.0721,480.6949,536.3081,0.3289,0.0203,0.3669
1041,Project,3,np.log(bm) ~ dfi + ndvi + bai_126 + dfi:ndvi + dfi:bai_126 + ndvi:bai_126,NEX,0.477,0.4679,647.4593,689.8426,25.9399,0.8836,0.472,0.0177,0.5061,,25.4075,0.4443,0.0549,0.6194,0.1446,0.0879,0.0205,466.4028,1.0792,4.6608,518.2357,562.9206,0.3546,0.0174,0.3851
1042,Project,3,np.log(bm) ~ dfi + ndti + satvi + dfi:ndti + dfi:satvi + ndti:satvi,NEX,0.4756,0.4665,648.3754,670.8728,23.946,0.7581,0.459,0.0164,0.487,,16.6285,0.4447,0.0329,0.6261,0.1205,0.0888,0.0171,498.6407,1.1513,4.1101,505.5953,526.0204,0.3459,0.0114,0.3599
1043,Project,3,np.log(bm) ~ dfi + ndti + ndii7 + dfi:ndti + dfi:ndii7 + ndti:ndii7,NEX,0.4709,0.4617,651.5212,709.5068,28.5062,0.7,0.4854,0.0195,0.5127,,18.5625,0.4525,0.0292,0.6289,0.1147,0.0892,0.0163,482.1388,1.1124,3.7783,526.4016,544.127,0.3602,0.0127,0.3723
1044,Project,3,np.log(bm) ~ dfi + ndti + nir + dfi:ndti + dfi:nir + ndti:nir,NEX,0.4954,0.4866,634.9068,668.4406,47.1868,0.9309,0.4573,0.0323,0.5066,,34.6312,0.4261,0.0586,0.6068,0.1521,0.0861,0.0216,397.6704,0.9199,4.851,496.1486,557.6561,0.3395,0.0237,0.3815
1045,Project,3,np.log(bm) ~ dfi + ndti + swir1 + dfi:ndti + dfi:swir1 + ndti:swir1,NEX,0.5914,0.5843,560.8413,578.396,27.9407,0.6116,0.3957,0.0191,0.4161,,15.8213,0.3845,0.031,0.5729,0.1097,0.0813,0.0156,370.5261,0.856,3.203,423.358,448.1715,0.2897,0.0108,0.3066
1046,Project,3,np.log(bm) ~ dfi + ndti + bai_126 + dfi:ndti + dfi:bai_126 + ndti:bai_126,NEX,0.4327,0.4228,676.0049,741.5795,50.8687,1.1757,0.5074,0.0348,0.5382,,39.044,0.4561,0.0641,0.6341,0.1622,0.0899,0.023,440.7037,1.0196,6.1412,547.1033,600.7696,0.3743,0.0267,0.411
1047,Project,3,np.log(bm) ~ dfi + ndti + bai_136 + dfi:ndti + dfi:bai_136 + ndti:bai_136,NEX,0.4935,0.4846,636.2302,677.1028,41.8094,0.7466,0.4633,0.0286,0.5027,,31.9235,0.4388,0.0453,0.6215,0.1287,0.0882,0.0183,475.3828,1.0986,3.9415,503.0502,551.3311,0.3442,0.0218,0.3772
1048,Project,3,np.log(bm) ~ dfi + ndti + bai_236 + dfi:ndti + dfi:bai_236 + ndti:bai_236,NEX,0.4997,0.491,631.9019,650.397,30.8971,0.6514,0.445,0.0211,0.4811,,21.9769,0.4356,0.0346,0.6198,0.1151,0.0879,0.0163,463.1322,1.0702,3.492,490.1064,529.2086,0.3353,0.015,0.3621
1049,Project,3,np.log(bm) ~ dfi + ndti + bai_246 + dfi:ndti + dfi:bai_246 + ndti:bai_246,NEX,0.4677,0.4584,653.6459,776.4969,59.4515,0.8353,0.5313,0.0407,0.5718,,40.1283,0.4458,0.0418,0.6196,0.1309,0.0879,0.0186,406.7824,0.9393,4.4284,545.3071,581.4968,0.3731,0.0275,0.3979
1050,Project,3,np.log(bm) ~ dfi + satvi + ndii7 + dfi:satvi + dfi:ndii7 + satvi:ndii7,NEX,0.4536,0.444,662.8553,687.7274,24.6643,0.6883,0.4705,0.0169,0.4925,,17.7728,0.4597,0.0314,0.6468,0.1127,0.0918,0.016,545.0089,1.2576,3.7643,520.9614,537.3315,0.3564,0.0122,0.3676
1051,Project,3,np.log(bm) ~ dfi + satvi + nir + dfi:satvi + dfi:nir + satvi:nir,NEX,0.4012,0.3907,694.9896,756.4252,75.6526,1.178,0.5175,0.0518,0.5732,,59.8325,0.4665,0.0814,0.6625,0.169,0.094,0.024,465.6163,1.0799,6.1009,552.7858,618.2257,0.3782,0.0409,0.423
