,model,kfold,numb_vars,formula,xv,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
5,Temporal,2020,4,np.log(bm) ~ dfi + ndvi + bai_126 + bai_246 + dfi:ndvi + dfi:bai_126 + dfi:bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,simp,0.4948,0.4929,9239.6313,493.6864,2.1368,0.6501,0.8716,0.1361,403.3607,0.9431,4.1458,391.7325,0.5159,0.6163
6,Temporal,2021,4,np.log(bm) ~ dfi + ndvi + bai_126 + bai_246 + dfi:ndvi + dfi:bai_126 + dfi:bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,simp,0.5082,0.5063,8981.6843,531.0191,11.2335,0.909,1.3486,0.2341,336.9017,1.2122,17.1317,350.7195,0.6003,0.9161
0,Temporal,2015,4,np.log(bm) ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,simp,0.5478,0.5457,7794.1941,1147.9808,4.1216,1.5351,1.2564,0.2053,1264.1639,3.8124,6.9569,624.481,0.8351,0.9081
1,Temporal,2016,4,np.log(bm) ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,simp,0.4291,0.4267,7274.3171,428.4501,19.7984,1.2934,2.3137,0.5869,150.1711,0.8158,23.286,207.2583,0.6257,1.6985
2,Temporal,2017,4,np.log(bm) ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,simp,0.5719,0.57,7357.3984,539.3729,2.5088,1.3303,1.7881,0.3577,190.8112,0.9449,3.2364,300.9874,0.7423,1.4547
3,Temporal,2018,4,np.log(bm) ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,simp,0.5063,0.5042,8406.7461,700.8208,0.306,0.6048,0.7679,0.1137,464.8885,1.2814,1.3453,530.9488,0.4582,0.6086
4,Temporal,2019,4,np.log(bm) ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,simp,0.5037,0.5015,8151.9003,963.5009,0.3664,0.7898,0.8902,0.1308,463.1433,1.1406,1.6435,684.0668,0.5607,0.6985
5,Temporal,2020,4,np.log(bm) ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,simp,0.5232,0.5214,9087.7789,485.1215,2.1619,0.6389,0.884,0.1381,245.0079,0.5729,4.4037,368.853,0.4857,0.6473
6,Temporal,2021,4,np.log(bm) ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,simp,0.539,0.5372,8815.0601,512.9088,13.3776,0.878,1.3697,0.2377,327.4093,1.1781,20.4203,342.9926,0.5871,0.8914
0,Temporal,2015,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,simp,0.518,0.5158,7936.957,768.2118,3.1802,1.0273,1.2303,0.201,681.2992,2.0546,5.4712,533.6136,0.7136,0.9104
1,Temporal,2016,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,simp,0.3941,0.3915,7414.1931,438.0526,20.5793,1.3224,2.3403,0.5937,161.1419,0.8754,24.2062,218.9063,0.6608,1.749
2,Temporal,2017,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,simp,0.5334,0.5314,7551.4799,534.2754,4.1986,1.3177,1.7388,0.3479,185.2719,0.9175,5.3029,295.0869,0.7278,1.3418
3,Temporal,2018,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,simp,0.4792,0.477,8533.6371,759.7888,0.0959,0.6557,0.8402,0.1244,383.7766,1.0578,0.9112,556.0565,0.4799,0.6667
4,Temporal,2019,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,simp,0.476,0.4737,8276.3487,984.8346,0.5596,0.8072,0.9284,0.1365,550.4435,1.3557,2.013,714.5077,0.5857,0.7287
5,Temporal,2020,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,simp,0.4922,0.4903,9253.1964,427.528,1.4502,0.563,0.8098,0.1265,288.9644,0.6756,2.9751,328.3673,0.4324,0.5604
6,Temporal,2021,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,simp,0.5086,0.5067,8979.8021,524.3705,11.514,0.8976,1.3803,0.2396,355.1918,1.278,17.5757,360.6716,0.6174,0.9527
0,Temporal,2015,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,simp,0.5322,0.5301,7869.945,875.703,3.7308,1.171,1.2503,0.2043,904.1213,2.7266,6.3403,582.1408,0.7784,0.9211
1,Temporal,2016,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,simp,0.4025,0.4,7381.3813,444.4768,17.8771,1.3418,2.2748,0.5771,159.8258,0.8683,21.043,217.8937,0.6578,1.7143
2,Temporal,2017,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,simp,0.5467,0.5447,7486.5609,535.8178,3.5844,1.3215,1.7271,0.3455,186.2456,0.9223,4.5503,296.3117,0.7308,1.3595
3,Temporal,2018,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,simp,0.4912,0.4891,8478.0442,742.1298,0.1475,0.6405,0.8102,0.1199,386.6152,1.0657,1.0435,552.1565,0.4765,0.6486
4,Temporal,2019,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,simp,0.488,0.4857,8223.3625,1004.0057,0.3764,0.823,0.9278,0.1364,417.6499,1.0286,1.8046,714.5149,0.5857,0.7372
5,Temporal,2020,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,simp,0.5055,0.5036,9183.4286,446.0911,1.2976,0.5875,0.819,0.1279,239.4866,0.56,2.7528,336.0491,0.4425,0.5761
6,Temporal,2021,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,simp,0.5248,0.5229,8893.4392,578.8257,12.5935,0.9908,1.4597,0.2534,482.286,1.7353,19.1783,406.7671,0.6963,0.9996
0,Temporal,2015,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,simp,0.5406,0.5385,7829.5569,917.5361,4.0357,1.2269,1.258,0.2055,993.8534,2.9972,6.8644,598.1968,0.7999,0.9155
1,Temporal,2016,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,simp,0.4039,0.4013,7376.1201,449.7147,16.5849,1.3576,2.2413,0.5685,158.4536,0.8608,19.5322,218.8064,0.6605,1.6972
2,Temporal,2017,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,simp,0.5581,0.5561,7429.2382,538.6775,3.558,1.3286,1.7421,0.3485,188.8877,0.9354,4.5181,299.2344,0.738,1.3785
3,Temporal,2018,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,simp,0.4975,0.4954,8448.3208,735.1597,0.1759,0.6344,0.7866,0.1164,375.4127,1.0348,1.0995,540.5575,0.4665,0.624
4,Temporal,2019,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,simp,0.4958,0.4936,8187.9719,999.8059,0.3965,0.8195,0.9386,0.1379,406.2267,1.0005,1.9345,717.8361,0.5884,0.7509
5,Temporal,2020,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,simp,0.5129,0.511,9144.071,444.7092,1.3878,0.5856,0.8212,0.1283,250.6901,0.5862,2.9062,333.316,0.4389,0.5743
6,Temporal,2021,4,np.log(bm) ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,simp,0.531,0.5292,8859.3944,550.0617,12.3861,0.9416,1.4287,0.248,420.8806,1.5144,18.8683,383.4854,0.6564,0.9594
0,Temporal,2015,4,np.log(bm) ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,simp,0.5309,0.5288,7876.2697,1806.0174,2.7396,2.415,1.305,0.2132,1765.6302,5.3246,4.5728,785.689,1.0506,0.9887
1,Temporal,2016,4,np.log(bm) ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,simp,0.413,0.4105,7339.6655,426.3057,22.6465,1.2869,2.399,0.6086,155.3947,0.8442,26.6156,206.1548,0.6223,1.7436
2,Temporal,2017,4,np.log(bm) ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,simp,0.5284,0.5263,7575.5323,524.4329,3.4918,1.2934,1.6817,0.3365,178.9552,0.8862,4.4306,286.677,0.707,1.3141
3,Temporal,2018,4,np.log(bm) ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,simp,0.484,0.4818,8511.7317,811.1468,0.2594,0.7,0.8246,0.1221,434.0652,1.1964,1.128,590.659,0.5097,0.6585
4,Temporal,2019,4,np.log(bm) ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,simp,0.4797,0.4774,8260.2868,977.5698,0.3276,0.8013,0.9696,0.1425,536.4036,1.3211,1.6597,713.718,0.585,0.761
5,Temporal,2020,4,np.log(bm) ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,simp,0.497,0.495,9228.56,418.7559,2.4098,0.5515,0.7989,0.1248,280.4563,0.6558,4.7168,323.1411,0.4255,0.5396
6,Temporal,2021,4,np.log(bm) ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,simp,0.5139,0.512,8951.5342,546.0634,11.0992,0.9347,1.383,0.2401,303.2839,1.0913,17.0096,366.7714,0.6278,0.9417
0,Temporal,2015,4,np.log(bm) ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,simp,0.5407,0.5386,7829.1226,944.788,3.3199,1.2634,1.2531,0.2047,977.9156,2.9491,5.6753,600.1745,0.8026,0.9292
1,Temporal,2016,4,np.log(bm) ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,simp,0.4149,0.4124,7332.105,436.4776,19.4122,1.3176,2.3055,0.5848,151.8954,0.8252,22.8357,209.5667,0.6326,1.6986
2,Temporal,2017,4,np.log(bm) ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,simp,0.5573,0.5553,7433.3519,532.1866,3.4033,1.3126,1.7502,0.3502,189.5436,0.9387,4.3222,294.038,0.7252,1.3828
3,Temporal,2018,4,np.log(bm) ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,simp,0.4979,0.4957,8446.7522,730.9851,0.1949,0.6308,0.7883,0.1167,391.9523,1.0804,1.0662,531.1026,0.4583,0.6179
4,Temporal,2019,4,np.log(bm) ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,simp,0.4946,0.4924,8193.5351,976.2975,0.3118,0.8003,0.9509,0.1398,398.0316,0.9803,1.7292,707.3112,0.5798,0.7566
5,Temporal,2020,4,np.log(bm) ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,simp,0.5122,0.5104,9147.5183,416.2017,1.6981,0.5481,0.7871,0.1229,283.0404,0.6618,3.4178,314.6821,0.4144,0.5355
6,Temporal,2021,4,np.log(bm) ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,simp,0.5307,0.5288,8861.2683,521.6099,12.3967,0.8929,1.4041,0.2437,353.7183,1.2727,18.9194,361.9633,0.6196,0.9334
0,Temporal,2015,4,np.log(bm) ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,simp,0.553,0.551,7767.9348,710.9822,3.0598,0.9507,1.2038,0.1967,695.2748,2.0968,5.2512,512.7994,0.6857,0.8857
1,Temporal,2016,4,np.log(bm) ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,simp,0.4374,0.435,7240.1157,414.471,18.4535,1.2512,2.2484,0.5703,155.2359,0.8433,21.7034,200.823,0.6062,1.652
2,Temporal,2017,4,np.log(bm) ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,simp,0.5671,0.5651,7382.9573,509.0048,3.8532,1.2554,1.6671,0.3335,174.3412,0.8634,4.869,280.0393,0.6907,1.2833
3,Temporal,2018,4,np.log(bm) ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,simp,0.5158,0.5138,8360.2294,743.9234,0.1607,0.642,0.799,0.1183,407.3215,1.1227,1.0801,545.9186,0.4711,0.6347
4,Temporal,2019,4,np.log(bm) ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,simp,0.5058,0.5036,8142.025,855.8181,0.3514,0.7015,0.769,0.113,425.5189,1.048,1.5515,610.863,0.5007,0.6078
5,Temporal,2020,4,np.log(bm) ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,simp,0.5302,0.5284,9048.8781,453.6281,2.1131,0.5974,0.847,0.1323,262.4493,0.6137,4.2497,344.5859,0.4538,0.5917
6,Temporal,2021,4,np.log(bm) ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,simp,0.5459,0.5441,8776.52,514.0846,12.4621,0.88,1.3533,0.2349,303.8679,1.0934,19.0551,344.7193,0.5901,0.9024
0,Temporal,2015,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,simp,0.537,0.5349,7846.9912,920.3034,3.5297,1.2306,1.2432,0.2031,968.6769,2.9213,6.0058,597.9331,0.7996,0.9161
1,Temporal,2016,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,simp,0.4024,0.3998,7381.9292,450.3652,17.1172,1.3596,2.2589,0.573,157.5156,0.8557,20.1555,218.6614,0.6601,1.7045
2,Temporal,2017,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,simp,0.5584,0.5564,7427.794,540.5261,3.7454,1.3331,1.7707,0.3543,190.3555,0.9427,4.7471,300.0497,0.74,1.3955
3,Temporal,2018,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,simp,0.4942,0.492,8464.2153,737.3488,0.1681,0.6363,0.7854,0.1163,372.7547,1.0274,1.0669,537.1245,0.4635,0.6195
4,Temporal,2019,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,simp,0.4936,0.4914,8197.9198,1008.7271,0.3789,0.8268,0.9841,0.1446,409.7758,1.0092,1.9517,733.5095,0.6012,0.7882
5,Temporal,2020,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,simp,0.5097,0.5078,9161.3899,445.6425,1.4458,0.5869,0.8133,0.127,310.8014,0.7267,2.9429,343.0484,0.4518,0.5757
6,Temporal,2021,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_136 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,simp,0.5272,0.5254,8880.083,535.6902,12.2252,0.917,1.4141,0.2454,395.8476,1.4243,18.6499,375.8452,0.6434,0.9496
0,Temporal,2015,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,simp,0.5377,0.5357,7843.3206,909.2591,3.7674,1.2159,1.2497,0.2042,957.1315,2.8864,6.4121,596.1979,0.7972,0.9171
1,Temporal,2016,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,simp,0.4037,0.4012,7376.6079,448.039,17.6157,1.3525,2.266,0.5748,155.5672,0.8451,20.7382,216.7287,0.6543,1.7004
2,Temporal,2017,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,simp,0.5576,0.5556,7431.6542,539.09,3.6464,1.3296,1.7644,0.353,189.5226,0.9386,4.6258,299.2285,0.738,1.3909
3,Temporal,2018,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,simp,0.4946,0.4925,8462.1038,748.7645,0.167,0.6462,0.7888,0.1168,369.5716,1.0187,1.0818,545.0258,0.4704,0.6241
4,Temporal,2019,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,simp,0.4932,0.491,8199.8606,995.2859,0.3745,0.8158,0.9637,0.1416,411.8762,1.0144,1.9333,724.7486,0.5941,0.775
5,Temporal,2020,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,simp,0.5098,0.508,9160.3787,444.3065,1.3878,0.5851,0.8117,0.1268,294.333,0.6882,2.8571,340.2623,0.4481,0.5741
6,Temporal,2021,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_236 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,simp,0.5273,0.5255,8879.6016,526.6166,12.403,0.9014,1.4105,0.2448,385.1023,1.3857,18.916,369.6263,0.6327,0.9433
0,Temporal,2015,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,simp,0.5,0.4977,8019.1214,756.3549,2.2751,1.0114,1.1855,0.1937,412.1362,1.2429,4.082,494.1085,0.6607,0.8956
1,Temporal,2016,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,simp,0.3777,0.375,7477.0036,445.7629,21.4282,1.3457,2.3643,0.5998,162.1273,0.8808,25.2006,221.0348,0.6673,1.7649
2,Temporal,2017,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,simp,0.5155,0.5133,7636.6528,530.6587,5.985,1.3088,1.7191,0.3439,176.9089,0.8761,7.4862,291.912,0.72,1.284
3,Temporal,2018,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,simp,0.4708,0.4686,8571.4073,855.7249,0.0233,0.7385,0.9274,0.1373,360.9569,0.9949,0.8431,629.4054,0.5432,0.7529
4,Temporal,2019,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,simp,0.4687,0.4664,8308.0713,2023.3995,1.4995,1.6585,1.0514,0.1545,1380.5447,3.4001,3.2411,1216.5282,0.9972,0.8365
5,Temporal,2020,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,simp,0.4793,0.4773,9319.1794,465.1229,1.5436,0.6125,0.8282,0.1293,207.237,0.4846,3.2434,343.9006,0.4529,0.5782
6,Temporal,2021,4,np.log(bm) ~ dfi + ndti + bai_126 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,simp,0.4944,0.4925,9052.8439,526.4922,11.2989,0.9012,1.3716,0.2381,333.6768,1.2006,17.2528,354.8413,0.6074,0.9439
0,Temporal,2015,4,np.log(bm) ~ dfi + ndti + bai_136 + bai_246 + dfi:ndti + dfi:bai_136 + dfi:bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,simp,0.5375,0.5354,7844.5057,762.6949,2.996,1.0199,1.2191,0.1992,612.7723,1.8479,5.2354,526.0626,0.7035,0.9126
1,Temporal,2016,4,np.log(bm) ~ dfi + ndti + bai_136 + bai_246 + dfi:ndti + dfi:bai_136 + dfi:bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,simp,0.4108,0.4083,7348.6177,441.7363,17.5742,1.3335,2.2555,0.5722,160.4151,0.8715,20.6854,215.6666,0.6511,1.6936
2,Temporal,2017,4,np.log(bm) ~ dfi + ndti + bai_136 + bai_246 + dfi:ndti + dfi:bai_136 + dfi:bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,simp,0.5476,0.5456,7482.0939,524.6976,4.5159,1.2941,1.6803,0.3362,176.4275,0.8737,5.685,287.1521,0.7082,1.2789
3,Temporal,2018,4,np.log(bm) ~ dfi + ndti + bai_136 + bai_246 + dfi:ndti + dfi:bai_136 + dfi:bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,simp,0.4966,0.4945,8452.6237,722.0803,0.2441,0.6232,0.7973,0.118,427.4803,1.1783,1.1464,536.5391,0.463,0.6263
4,Temporal,2019,4,np.log(bm) ~ dfi + ndti + bai_136 + bai_246 + dfi:ndti + dfi:bai_136 + dfi:bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,simp,0.4913,0.4891,8208.3064,929.6623,0.5342,0.762,0.8576,0.126,533.1048,1.313,1.9927,682.7822,0.5597,0.6805
5,Temporal,2020,4,np.log(bm) ~ dfi + ndti + bai_136 + bai_246 + dfi:ndti + dfi:bai_136 + dfi:bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,simp,0.5104,0.5085,9157.4955,424.5906,1.6479,0.5591,0.7876,0.123,236.641,0.5533,3.3669,319.1967,0.4204,0.5346
6,Temporal,2021,4,np.log(bm) ~ dfi + ndti + bai_136 + bai_246 + dfi:ndti + dfi:bai_136 + dfi:bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,simp,0.5268,0.525,8882.2255,538.561,10.106,0.9219,1.3742,0.2385,308.2455,1.1091,15.4768,357.0042,0.6111,0.9411
0,Temporal,2015,4,np.log(bm) ~ dfi + ndti + bai_236 + bai_246 + dfi:ndti + dfi:bai_236 + dfi:bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,simp,0.5429,0.5408,7818.2705,808.8464,3.6533,1.0816,1.2392,0.2024,786.5961,2.3722,6.2859,551.6353,0.7376,0.9097
1,Temporal,2016,4,np.log(bm) ~ dfi + ndti + bai_236 + bai_246 + dfi:ndti + dfi:bai_236 + dfi:bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,simp,0.4113,0.4088,7346.4137,444.6475,17.0155,1.3423,2.2408,0.5684,158.3887,0.8605,20.0338,216.4093,0.6533,1.6878
2,Temporal,2017,4,np.log(bm) ~ dfi + ndti + bai_236 + bai_246 + dfi:ndti + dfi:bai_236 + dfi:bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,simp,0.558,0.556,7429.8818,528.6363,4.0353,1.3038,1.7017,0.3405,183.5179,0.9088,5.096,290.6301,0.7168,1.3171
