,model,kfold,numb_vars,formula,project,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
4,Project,5,4,np.log(bm) ~ dfi + swir1 + bai_126 + bai_236 + dfi:swir1 + dfi:bai_126 + dfi:bai_236 + swir1:bai_126 + swir1:bai_236 + bai_126:bai_236,FIRE,0.2689,0.1491,69.9852,168.5811,0.3467,0.5466,0.5287,0.0936,168.5811,0.5319,0.3467,122.5368,0.3973,0.3931
0,Project,1,4,np.log(bm) ~ dfi + swir1 + bai_126 + bai_246 + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,FIRE,0.2257,0.0988,72.3372,122.9586,0.014,0.3987,0.3546,0.0628,122.9586,0.373,0.014,88.6803,0.2875,0.2687
1,Project,2,4,np.log(bm) ~ dfi + swir1 + bai_126 + bai_246 + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,FIRE,0.3431,0.2354,69.6856,101.2638,0.0954,0.3283,0.4011,0.071,101.2638,0.3483,0.0954,83.365,0.2703,0.3172
2,Project,3,4,np.log(bm) ~ dfi + swir1 + bai_126 + bai_246 + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,FIRE,0.2806,0.1627,78.7924,81.5065,-0.0266,0.2643,0.2703,0.0478,81.5065,0.2635,-0.0266,71.434,0.2316,0.2429
3,Project,4,4,np.log(bm) ~ dfi + swir1 + bai_126 + bai_246 + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,FIRE,0.3413,0.2334,67.8206,116.5217,0.0785,0.3778,0.4265,0.0755,116.5217,0.3943,0.0785,89.308,0.2896,0.3324
4,Project,5,4,np.log(bm) ~ dfi + swir1 + bai_126 + bai_246 + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,FIRE,0.3431,0.2355,62.2791,139.9908,0.21,0.4539,0.44,0.0779,139.9908,0.4417,0.21,114.0937,0.3699,0.3708
0,Project,1,4,np.log(bm) ~ dfi + swir1 + bai_136 + bai_246 + dfi:swir1 + dfi:bai_136 + dfi:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,FIRE,0.2098,0.0802,73.8031,126.4935,-0.0042,0.4101,0.3696,0.0654,126.4935,0.3837,-0.0042,90.1399,0.2923,0.2788
1,Project,2,4,np.log(bm) ~ dfi + swir1 + bai_136 + bai_246 + dfi:swir1 + dfi:bai_136 + dfi:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,FIRE,0.3164,0.2044,72.5524,100.7891,0.0455,0.3268,0.3969,0.0702,100.7891,0.3466,0.0455,85.1381,0.276,0.3262
2,Project,3,4,np.log(bm) ~ dfi + swir1 + bai_136 + bai_246 + dfi:swir1 + dfi:bai_136 + dfi:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,FIRE,0.2612,0.1401,80.7115,80.6413,-0.0055,0.2615,0.2803,0.0496,80.6413,0.2607,-0.0055,71.2011,0.2309,0.2452
3,Project,4,4,np.log(bm) ~ dfi + swir1 + bai_136 + bai_246 + dfi:swir1 + dfi:bai_136 + dfi:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,FIRE,0.3667,0.2629,64.9886,133.3828,0.136,0.4325,0.517,0.0915,133.3828,0.4514,0.136,99.3195,0.322,0.3852
4,Project,5,4,np.log(bm) ~ dfi + swir1 + bai_136 + bai_246 + dfi:swir1 + dfi:bai_136 + dfi:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,FIRE,0.3581,0.2528,60.6255,254.2114,0.5441,0.8242,0.6343,0.1122,254.2114,0.8021,0.5441,161.4213,0.5234,0.4541
0,Project,1,4,np.log(bm) ~ dfi + swir1 + bai_236 + bai_246 + dfi:swir1 + dfi:bai_236 + dfi:bai_246 + swir1:bai_236 + swir1:bai_246 + bai_236:bai_246,FIRE,0.1907,0.058,75.5223,129.4142,-0.0016,0.4196,0.3777,0.0668,129.4142,0.3926,-0.0016,92.3761,0.2995,0.2856
1,Project,2,4,np.log(bm) ~ dfi + swir1 + bai_236 + bai_246 + dfi:swir1 + dfi:bai_236 + dfi:bai_246 + swir1:bai_236 + swir1:bai_246 + bai_236:bai_246,FIRE,0.2994,0.1845,74.3279,105.1742,0.0272,0.341,0.4079,0.0722,105.1742,0.3617,0.0272,82.2785,0.2668,0.3137
2,Project,3,4,np.log(bm) ~ dfi + swir1 + bai_236 + bai_246 + dfi:swir1 + dfi:bai_236 + dfi:bai_246 + swir1:bai_236 + swir1:bai_246 + bai_236:bai_246,FIRE,0.225,0.098,84.1534,78.8998,-0.0162,0.2558,0.2621,0.0464,78.8998,0.2551,-0.0162,63.8696,0.2071,0.2178
3,Project,4,4,np.log(bm) ~ dfi + swir1 + bai_236 + bai_246 + dfi:swir1 + dfi:bai_236 + dfi:bai_246 + swir1:bai_236 + swir1:bai_246 + bai_236:bai_246,FIRE,0.3591,0.254,65.8539,201.401,0.2794,0.653,0.59,0.1044,201.401,0.6816,0.2794,113.8929,0.3693,0.3912
4,Project,5,4,np.log(bm) ~ dfi + swir1 + bai_236 + bai_246 + dfi:swir1 + dfi:bai_236 + dfi:bai_246 + swir1:bai_236 + swir1:bai_246 + bai_236:bai_246,FIRE,0.4061,0.3087,55.0244,310.6587,0.6934,1.0072,0.709,0.1255,310.6587,0.9802,0.6934,191.9295,0.6223,0.504
0,Project,1,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_136 + dfi:swir2 + dfi:bai_126 + dfi:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,FIRE,0.1832,0.0493,76.1855,132.9282,0.0434,0.431,0.3886,0.0688,132.9282,0.4033,0.0434,99.9817,0.3242,0.3104
1,Project,2,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_136 + dfi:swir2 + dfi:bai_126 + dfi:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,FIRE,0.2797,0.1616,76.3233,102.2017,0.0882,0.3314,0.385,0.0681,102.2017,0.3515,0.0882,82.1596,0.2664,0.3052
2,Project,3,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_136 + dfi:swir2 + dfi:bai_126 + dfi:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,FIRE,0.211,0.0816,85.4491,76.5318,-0.0144,0.2481,0.258,0.0456,76.5318,0.2474,-0.0144,61.7005,0.2001,0.2121
3,Project,4,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_136 + dfi:swir2 + dfi:bai_126 + dfi:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,FIRE,0.3804,0.2788,63.4229,138.9139,0.1363,0.4504,0.5478,0.0969,138.9139,0.4701,0.1363,104.2048,0.3379,0.4081
4,Project,5,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_136 + dfi:swir2 + dfi:bai_126 + dfi:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,FIRE,0.2968,0.1815,67.1912,204.2784,0.3977,0.6623,0.5929,0.1049,204.2784,0.6446,0.3977,138.4483,0.4489,0.4311
0,Project,1,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_236 + dfi:swir2 + dfi:bai_126 + dfi:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,FIRE,0.1842,0.0505,76.0951,134.2118,0.0602,0.4352,0.3976,0.0704,134.2118,0.4072,0.0602,105.8073,0.3431,0.332
1,Project,2,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_236 + dfi:swir2 + dfi:bai_126 + dfi:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,FIRE,0.2582,0.1366,78.4354,100.6099,0.0968,0.3262,0.3677,0.0651,100.6099,0.346,0.0968,75.6923,0.2454,0.2772
2,Project,3,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_236 + dfi:swir2 + dfi:bai_126 + dfi:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,FIRE,0.2077,0.0778,85.7504,79.3817,-0.0289,0.2574,0.2612,0.0462,79.3817,0.2566,-0.0289,63.207,0.2049,0.2175
3,Project,4,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_236 + dfi:swir2 + dfi:bai_126 + dfi:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,FIRE,0.3936,0.2942,61.8662,171.4065,0.2162,0.5558,0.579,0.1025,171.4065,0.5801,0.2162,111.4269,0.3613,0.4087
4,Project,5,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_236 + dfi:swir2 + dfi:bai_126 + dfi:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,FIRE,0.3034,0.1891,66.5133,193.151,0.4006,0.6263,0.5752,0.1018,193.151,0.6094,0.4006,133.2534,0.432,0.4205
0,Project,1,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_246 + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,FIRE,0.2296,0.1033,71.9708,117.0733,0.0127,0.3796,0.3446,0.061,117.0733,0.3552,0.0127,83.7395,0.2715,0.2577
1,Project,2,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_246 + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,FIRE,0.346,0.2388,69.3691,99.0464,0.0646,0.3211,0.3979,0.0704,99.0464,0.3406,0.0646,82.3884,0.2671,0.323
2,Project,3,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_246 + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,FIRE,0.2906,0.1743,77.7861,78.6264,-0.0323,0.2549,0.27,0.0478,78.6264,0.2542,-0.0323,70.3781,0.2282,0.2437
3,Project,4,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_246 + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,FIRE,0.3652,0.2611,65.1661,120.3615,0.1199,0.3902,0.4275,0.0757,120.3615,0.4073,0.1199,89.5672,0.2904,0.3227
4,Project,5,4,np.log(bm) ~ dfi + swir2 + bai_126 + bai_246 + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,FIRE,0.3442,0.2367,62.158,136.3173,0.1811,0.442,0.4271,0.0756,136.3173,0.4301,0.1811,112.8903,0.366,0.3689
0,Project,1,4,np.log(bm) ~ dfi + swir2 + bai_136 + bai_246 + dfi:swir2 + dfi:bai_136 + dfi:bai_246 + swir2:bai_136 + swir2:bai_246 + bai_136:bai_246,FIRE,0.2205,0.0927,72.8216,126.4032,0.0097,0.4098,0.3816,0.0675,126.4032,0.3835,0.0097,93.2869,0.3025,0.295
1,Project,2,4,np.log(bm) ~ dfi + swir2 + bai_136 + bai_246 + dfi:swir2 + dfi:bai_136 + dfi:bai_246 + swir2:bai_136 + swir2:bai_246 + bai_136:bai_246,FIRE,0.3114,0.1985,73.0797,102.4685,0.0212,0.3322,0.389,0.0688,102.4685,0.3524,0.0212,86.0307,0.2789,0.3264
2,Project,3,4,np.log(bm) ~ dfi + swir2 + bai_136 + bai_246 + dfi:swir2 + dfi:bai_136 + dfi:bai_246 + swir2:bai_136 + swir2:bai_246 + bai_136:bai_246,FIRE,0.2586,0.137,80.9674,80.5824,-0.0084,0.2613,0.2746,0.0486,80.5824,0.2605,-0.0084,70.4971,0.2286,0.2411
3,Project,4,4,np.log(bm) ~ dfi + swir2 + bai_136 + bai_246 + dfi:swir2 + dfi:bai_136 + dfi:bai_246 + swir2:bai_136 + swir2:bai_246 + bai_136:bai_246,FIRE,0.3462,0.239,67.2897,121.5031,0.1391,0.3939,0.458,0.081,121.5031,0.4112,0.1391,92.8897,0.3012,0.3465
4,Project,5,4,np.log(bm) ~ dfi + swir2 + bai_136 + bai_246 + dfi:swir2 + dfi:bai_136 + dfi:bai_246 + swir2:bai_136 + swir2:bai_246 + bai_136:bai_246,FIRE,0.3585,0.2534,60.5731,215.1335,0.4267,0.6975,0.5978,0.1058,215.1335,0.6788,0.4267,153.6881,0.4983,0.4526
0,Project,1,4,np.log(bm) ~ dfi + swir2 + bai_236 + bai_246 + dfi:swir2 + dfi:bai_236 + dfi:bai_246 + swir2:bai_236 + swir2:bai_246 + bai_236:bai_246,FIRE,0.231,0.1049,71.8441,127.6178,0.0103,0.4138,0.3792,0.0671,127.6178,0.3872,0.0103,91.7922,0.2976,0.2849
1,Project,2,4,np.log(bm) ~ dfi + swir2 + bai_236 + bai_246 + dfi:swir2 + dfi:bai_236 + dfi:bai_246 + swir2:bai_236 + swir2:bai_246 + bai_236:bai_246,FIRE,0.2977,0.1825,74.5049,97.2325,0.0122,0.3153,0.36,0.0637,97.2325,0.3344,0.0122,77.467,0.2512,0.29
2,Project,3,4,np.log(bm) ~ dfi + swir2 + bai_236 + bai_246 + dfi:swir2 + dfi:bai_236 + dfi:bai_246 + swir2:bai_236 + swir2:bai_246 + bai_236:bai_246,FIRE,0.2484,0.1252,81.9512,73.1741,-0.0416,0.2373,0.2436,0.0431,73.1741,0.2366,-0.0416,60.1559,0.195,0.2065
3,Project,4,4,np.log(bm) ~ dfi + swir2 + bai_236 + bai_246 + dfi:swir2 + dfi:bai_236 + dfi:bai_246 + swir2:bai_236 + swir2:bai_246 + bai_236:bai_246,FIRE,0.3457,0.2385,67.3399,149.8921,0.2108,0.486,0.4895,0.0866,149.8921,0.5073,0.2108,95.3275,0.3091,0.3325
4,Project,5,4,np.log(bm) ~ dfi + swir2 + bai_236 + bai_246 + dfi:swir2 + dfi:bai_236 + dfi:bai_246 + swir2:bai_236 + swir2:bai_246 + bai_236:bai_246,FIRE,0.4805,0.3953,45.3937,271.6018,0.5733,0.8806,0.6597,0.1167,271.6018,0.857,0.5733,195.2268,0.633,0.5192
0,Project,1,4,np.log(bm) ~ dfi + bai_126 + bai_136 + bai_246 + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,FIRE,0.185,0.0514,76.0275,136.0872,-0.0218,0.4412,0.3908,0.0691,136.0872,0.4129,-0.0218,94.0252,0.3049,0.291
1,Project,2,4,np.log(bm) ~ dfi + bai_126 + bai_136 + bai_246 + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,FIRE,0.308,0.1946,73.4354,125.333,0.0982,0.4064,0.5081,0.0899,125.333,0.431,0.0982,102.5935,0.3326,0.406
2,Project,3,4,np.log(bm) ~ dfi + bai_126 + bai_136 + bai_246 + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,FIRE,0.2124,0.0833,85.3197,87.8941,-0.0038,0.285,0.2785,0.0493,87.8941,0.2842,-0.0038,65.7576,0.2132,0.219
3,Project,4,4,np.log(bm) ~ dfi + bai_126 + bai_136 + bai_246 + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,FIRE,0.2987,0.1837,72.3375,159.3187,0.2404,0.5166,0.4811,0.0851,159.3187,0.5392,0.2404,95.6211,0.31,0.3143
4,Project,5,4,np.log(bm) ~ dfi + bai_126 + bai_136 + bai_246 + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,FIRE,0.2759,0.1571,69.3007,139.8603,0.2073,0.4535,0.4563,0.0807,139.8603,0.4413,0.2073,121.018,0.3924,0.4005
0,Project,1,4,np.log(bm) ~ dfi + bai_126 + bai_236 + bai_246 + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.1864,0.0531,75.9001,137.123,-0.0143,0.4446,0.3951,0.0699,137.123,0.416,-0.0143,97.7907,0.3171,0.304
1,Project,2,4,np.log(bm) ~ dfi + bai_126 + bai_236 + bai_246 + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.2864,0.1694,75.65,108.429,0.0895,0.3516,0.4409,0.078,108.429,0.3729,0.0895,88.53,0.287,0.3467
2,Project,3,4,np.log(bm) ~ dfi + bai_126 + bai_236 + bai_246 + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.2162,0.0878,84.9657,92.4331,-0.0054,0.2997,0.287,0.0508,92.4331,0.2988,-0.0054,65.6961,0.213,0.2178
3,Project,4,4,np.log(bm) ~ dfi + bai_126 + bai_236 + bai_246 + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.3081,0.1946,71.3684,178.5557,0.2777,0.5789,0.5086,0.09,178.5557,0.6043,0.2777,100.226,0.325,0.32
4,Project,5,4,np.log(bm) ~ dfi + bai_126 + bai_236 + bai_246 + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.2681,0.1481,70.0659,135.4536,0.207,0.4392,0.4479,0.0793,135.4536,0.4274,0.207,116.1235,0.3765,0.3867
0,Project,1,4,np.log(bm) ~ ndvi + ndti + satvi + nir + ndvi:ndti + ndvi:satvi + ndvi:nir + ndti:satvi + ndti:nir + satvi:nir,FIRE,0.22,0.0921,72.868,120.5542,0.0431,0.3909,0.3727,0.0659,120.5542,0.3657,0.0431,87.526,0.2838,0.2799
1,Project,2,4,np.log(bm) ~ ndvi + ndti + satvi + nir + ndvi:ndti + ndvi:satvi + ndvi:nir + ndti:satvi + ndti:nir + satvi:nir,FIRE,0.3478,0.2409,69.1718,106.5769,0.0891,0.3456,0.4286,0.0758,106.5769,0.3665,0.0891,88.1304,0.2857,0.3457
2,Project,3,4,np.log(bm) ~ ndvi + ndti + satvi + nir + ndvi:ndti + ndvi:satvi + ndvi:nir + ndti:satvi + ndti:nir + satvi:nir,FIRE,0.2638,0.1431,80.4607,76.4069,-0.0142,0.2477,0.2679,0.0474,76.4069,0.247,-0.0142,65.341,0.2119,0.2259
3,Project,4,4,np.log(bm) ~ ndvi + ndti + satvi + nir + ndvi:ndti + ndvi:satvi + ndvi:nir + ndti:satvi + ndti:nir + satvi:nir,FIRE,0.3508,0.2444,66.7747,137.8398,0.176,0.4469,0.4705,0.0833,137.8398,0.4665,0.176,89.9976,0.2918,0.3211
4,Project,5,4,np.log(bm) ~ ndvi + ndti + satvi + nir + ndvi:ndti + ndvi:satvi + ndvi:nir + ndti:satvi + ndti:nir + satvi:nir,FIRE,0.329,0.219,63.8147,144.2973,0.204,0.4679,0.4635,0.082,144.2973,0.4553,0.204,117.6805,0.3816,0.3899
0,Project,1,4,np.log(bm) ~ ndvi + ndti + satvi + swir1 + ndvi:ndti + ndvi:satvi + ndvi:swir1 + ndti:satvi + ndti:swir1 + satvi:swir1,FIRE,0.2307,0.1045,71.8752,121.8218,0.042,0.395,0.3689,0.0653,121.8218,0.3696,0.042,91.2041,0.2957,0.2885
1,Project,2,4,np.log(bm) ~ ndvi + ndti + satvi + swir1 + ndvi:ndti + ndvi:satvi + ndvi:swir1 + ndti:satvi + ndti:swir1 + satvi:swir1,FIRE,0.315,0.2027,72.707,90.7387,0.0926,0.2942,0.3608,0.0638,90.7387,0.3121,0.0926,71.1914,0.2308,0.2672
2,Project,3,4,np.log(bm) ~ ndvi + ndti + satvi + swir1 + ndvi:ndti + ndvi:satvi + ndvi:swir1 + ndti:satvi + ndti:swir1 + satvi:swir1,FIRE,0.2676,0.1476,80.0815,71.3003,-0.0151,0.2312,0.2621,0.0464,71.3003,0.2305,-0.0151,61.4697,0.1993,0.2208
3,Project,4,4,np.log(bm) ~ ndvi + ndti + satvi + swir1 + ndvi:ndti + ndvi:satvi + ndvi:swir1 + ndti:satvi + ndti:swir1 + satvi:swir1,FIRE,0.3873,0.2869,62.6137,140.0271,0.1543,0.454,0.4933,0.0873,140.0271,0.4739,0.1543,94.5469,0.3065,0.3491
4,Project,5,4,np.log(bm) ~ ndvi + ndti + satvi + swir1 + ndvi:ndti + ndvi:satvi + ndvi:swir1 + ndti:satvi + ndti:swir1 + satvi:swir1,FIRE,0.3158,0.2037,65.2107,144.2443,0.1653,0.4677,0.4524,0.0801,144.2443,0.4551,0.1653,117.6237,0.3814,0.3884
0,Project,1,4,np.log(bm) ~ ndvi + ndti + satvi + bai_126 + ndvi:ndti + ndvi:satvi + ndvi:bai_126 + ndti:satvi + ndti:bai_126 + satvi:bai_126,FIRE,0.2159,0.0873,73.2472,126.315,0.0282,0.4096,0.3787,0.067,126.315,0.3832,0.0282,90.6791,0.294,0.2842
1,Project,2,4,np.log(bm) ~ ndvi + ndti + satvi + bai_126 + ndvi:ndti + ndvi:satvi + ndvi:bai_126 + ndti:satvi + ndti:bai_126 + satvi:bai_126,FIRE,0.3156,0.2034,72.6437,98.8609,0.0907,0.3205,0.3838,0.0679,98.8609,0.34,0.0907,82.1499,0.2664,0.3101
2,Project,3,4,np.log(bm) ~ ndvi + ndti + satvi + bai_126 + ndvi:ndti + ndvi:satvi + ndvi:bai_126 + ndti:satvi + ndti:bai_126 + satvi:bai_126,FIRE,0.2554,0.1333,81.2751,78.8097,0.0013,0.2555,0.2752,0.0487,78.8097,0.2548,0.0013,67.4534,0.2187,0.2309
3,Project,4,4,np.log(bm) ~ ndvi + ndti + satvi + bai_126 + ndvi:ndti + ndvi:satvi + ndvi:bai_126 + ndti:satvi + ndti:bai_126 + satvi:bai_126,FIRE,0.3453,0.238,67.384,131.753,0.1541,0.4272,0.4635,0.082,131.753,0.4459,0.1541,92.3457,0.2994,0.3314
4,Project,5,4,np.log(bm) ~ ndvi + ndti + satvi + bai_126 + ndvi:ndti + ndvi:satvi + ndvi:bai_126 + ndti:satvi + ndti:bai_126 + satvi:bai_126,FIRE,0.305,0.1911,66.3381,147.1858,0.24,0.4772,0.4837,0.0856,147.1858,0.4644,0.24,122.4347,0.397,0.4077
0,Project,1,4,np.log(bm) ~ ndvi + ndti + satvi + bai_246 + ndvi:ndti + ndvi:satvi + ndvi:bai_246 + ndti:satvi + ndti:bai_246 + satvi:bai_246,FIRE,0.2449,0.1211,70.5321,123.0857,0.0474,0.3991,0.3738,0.0661,123.0857,0.3734,0.0474,92.3884,0.2996,0.2918
1,Project,2,4,np.log(bm) ~ ndvi + ndti + satvi + bai_246 + ndvi:ndti + ndvi:satvi + ndvi:bai_246 + ndti:satvi + ndti:bai_246 + satvi:bai_246,FIRE,0.3511,0.2447,68.8037,100.8526,0.0764,0.327,0.3973,0.0703,100.8526,0.3469,0.0764,88.219,0.286,0.3376
2,Project,3,4,np.log(bm) ~ ndvi + ndti + satvi + bai_246 + ndvi:ndti + ndvi:satvi + ndvi:bai_246 + ndti:satvi + ndti:bai_246 + satvi:bai_246,FIRE,0.2861,0.169,78.2454,74.1333,-0.0223,0.2404,0.2645,0.0468,74.1333,0.2397,-0.0223,61.9692,0.2009,0.2189
3,Project,4,4,np.log(bm) ~ ndvi + ndti + satvi + bai_246 + ndvi:ndti + ndvi:satvi + ndvi:bai_246 + ndti:satvi + ndti:bai_246 + satvi:bai_246,FIRE,0.3889,0.2887,62.426,134.4905,0.1794,0.4361,0.4517,0.0799,134.4905,0.4551,0.1794,91.5469,0.2968,0.3188
4,Project,5,4,np.log(bm) ~ ndvi + ndti + satvi + bai_246 + ndvi:ndti + ndvi:satvi + ndvi:bai_246 + ndti:satvi + ndti:bai_246 + satvi:bai_246,FIRE,0.3434,0.2357,62.2545,150.3541,0.2575,0.4875,0.4926,0.0872,150.3541,0.4744,0.2575,120.1582,0.3896,0.3994
0,Project,1,4,np.log(bm) ~ ndvi + ndti + nir + swir1 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndti:nir + ndti:swir1 + nir:swir1,FIRE,0.1985,0.0671,74.8273,123.1144,0.0311,0.3992,0.3773,0.0668,123.1144,0.3735,0.0311,92.7196,0.3006,0.2967
1,Project,2,4,np.log(bm) ~ ndvi + ndti + nir + swir1 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndti:nir + ndti:swir1 + nir:swir1,FIRE,0.2973,0.1821,74.5422,98.958,0.0797,0.3209,0.3986,0.0705,98.958,0.3403,0.0797,81.5187,0.2643,0.3124
2,Project,3,4,np.log(bm) ~ ndvi + ndti + nir + swir1 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndti:nir + ndti:swir1 + nir:swir1,FIRE,0.2368,0.1117,83.0483,75.2308,-0.0135,0.2439,0.2685,0.0475,75.2308,0.2432,-0.0135,64.3606,0.2087,0.2253
3,Project,4,4,np.log(bm) ~ ndvi + ndti + nir + swir1 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndti:nir + ndti:swir1 + nir:swir1,FIRE,0.3396,0.2313,68.0102,156.2939,0.2171,0.5068,0.4972,0.088,156.2939,0.5289,0.2171,95.5466,0.3098,0.3294
4,Project,5,4,np.log(bm) ~ ndvi + ndti + nir + swir1 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndti:nir + ndti:swir1 + nir:swir1,FIRE,0.3175,0.2056,65.0341,145.9576,0.2182,0.4732,0.4797,0.0849,145.9576,0.4605,0.2182,118.5764,0.3845,0.3951
0,Project,1,4,np.log(bm) ~ ndvi + ndti + nir + bai_126 + ndvi:ndti + ndvi:nir + ndvi:bai_126 + ndti:nir + ndti:bai_126 + nir:bai_126,FIRE,0.228,0.1014,72.1243,117.0263,0.0329,0.3794,0.3548,0.0628,117.0263,0.355,0.0329,84.9603,0.2755,0.268
1,Project,2,4,np.log(bm) ~ ndvi + ndti + nir + bai_126 + ndvi:ndti + ndvi:nir + ndvi:bai_126 + ndti:nir + ndti:bai_126 + nir:bai_126,FIRE,0.3537,0.2477,68.5184,105.9123,0.0844,0.3434,0.4294,0.076,105.9123,0.3643,0.0844,92.252,0.2991,0.3603
2,Project,3,4,np.log(bm) ~ ndvi + ndti + nir + bai_126 + ndvi:ndti + ndvi:nir + ndvi:bai_126 + ndti:nir + ndti:bai_126 + nir:bai_126,FIRE,0.2742,0.1553,79.4292,72.9638,-0.0306,0.2366,0.2634,0.0466,72.9638,0.2359,-0.0306,64.3415,0.2086,0.2315
3,Project,4,4,np.log(bm) ~ ndvi + ndti + nir + bai_126 + ndvi:ndti + ndvi:nir + ndvi:bai_126 + ndti:nir + ndti:bai_126 + nir:bai_126,FIRE,0.4074,0.3103,60.2088,149.4892,0.1917,0.4847,0.5283,0.0935,149.4892,0.5059,0.1917,104.9003,0.3401,0.3797
4,Project,5,4,np.log(bm) ~ ndvi + ndti + nir + bai_126 + ndvi:ndti + ndvi:nir + ndvi:bai_126 + ndti:nir + ndti:bai_126 + nir:bai_126,FIRE,0.3202,0.2088,64.7502,140.0845,0.1287,0.4542,0.4234,0.0749,140.0845,0.442,0.1287,111.9578,0.363,0.3651
