,model,kfold,numb_vars,formula,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
4,projyear,5,3,np.log(bm) ~ dfi + ndii7 + bai_126 + dfi:ndii7 + dfi:bai_126 + ndii7:bai_126,0.4197,0.4181,8097.2501,788.5079,7.8843,1.0532,1.4475,0.251,513.0994,1.8547,13.5514,477.9193,0.6384,1.0164
0,projyear,1,3,np.log(bm) ~ dfi + ndii7 + bai_136 + dfi:ndii7 + dfi:bai_136 + ndii7:bai_136,0.4808,0.4794,7815.602,626.0761,3.184,0.8363,1.299,0.2253,350.8844,1.2384,5.6036,412.2714,0.5507,0.9197
1,projyear,2,3,np.log(bm) ~ dfi + ndii7 + bai_136 + dfi:ndii7 + dfi:bai_136 + ndii7:bai_136,0.498,0.4966,7760.8866,726.787,3.3697,0.9708,1.3749,0.2384,480.9223,1.7255,6.0693,451.5811,0.6032,1.0017
2,projyear,3,3,np.log(bm) ~ dfi + ndii7 + bai_136 + dfi:ndii7 + dfi:bai_136 + ndii7:bai_136,0.5022,0.5008,7706.5897,638.5564,6.0243,0.8529,1.4401,0.2497,400.0239,1.4768,10.0164,427.7306,0.5713,1.0313
3,projyear,4,3,np.log(bm) ~ dfi + ndii7 + bai_136 + dfi:ndii7 + dfi:bai_136 + ndii7:bai_136,0.4812,0.4798,7729.1284,622.9256,4.3776,0.8321,1.4142,0.2452,388.3501,1.4472,7.2794,409.4095,0.5469,1.0313
4,projyear,5,3,np.log(bm) ~ dfi + ndii7 + bai_136 + dfi:ndii7 + dfi:bai_136 + ndii7:bai_136,0.4981,0.4968,7773.4682,691.0214,6.4688,0.923,1.3578,0.2355,491.1778,1.7755,11.1871,436.5387,0.5831,0.9587
0,projyear,1,3,np.log(bm) ~ dfi + ndii7 + bai_236 + dfi:ndii7 + dfi:bai_236 + ndii7:bai_236,0.4845,0.4831,7799.7101,686.0032,3.6131,0.9163,1.3186,0.2287,312.1924,1.1018,6.3614,428.372,0.5722,0.9263
1,projyear,2,3,np.log(bm) ~ dfi + ndii7 + bai_236 + dfi:ndii7 + dfi:bai_236 + ndii7:bai_236,0.503,0.5017,7738.4528,681.6349,3.6178,0.9105,1.4017,0.2431,382.345,1.3718,6.5236,443.9514,0.593,1.0109
2,projyear,3,3,np.log(bm) ~ dfi + ndii7 + bai_236 + dfi:ndii7 + dfi:bai_236 + ndii7:bai_236,0.4996,0.4982,7718.2621,633.5867,5.7411,0.8463,1.4244,0.247,360.7279,1.3317,9.5638,427.2656,0.5707,1.0283
3,projyear,4,3,np.log(bm) ~ dfi + ndii7 + bai_236 + dfi:ndii7 + dfi:bai_236 + ndii7:bai_236,0.4786,0.4772,7740.2246,615.8041,4.5479,0.8225,1.3984,0.2425,363.2465,1.3536,7.5524,415.8325,0.5554,1.0279
4,projyear,5,3,np.log(bm) ~ dfi + ndii7 + bai_236 + dfi:ndii7 + dfi:bai_236 + ndii7:bai_236,0.4959,0.4945,7783.429,665.8984,6.7247,0.8895,1.3435,0.233,393.4641,1.4223,11.632,438.1598,0.5853,0.945
0,projyear,1,3,np.log(bm) ~ dfi + nir + swir1 + dfi:nir + dfi:swir1 + nir:swir1,0.4834,0.482,7804.1775,624.5649,4.212,0.8342,1.3251,0.2298,330.9849,1.1682,7.2941,407.1892,0.5439,0.9177
1,projyear,2,3,np.log(bm) ~ dfi + nir + swir1 + dfi:nir + dfi:swir1 + nir:swir1,0.4961,0.4947,7769.1319,744.8376,4.3457,0.9949,1.3754,0.2385,451.8903,1.6213,7.7277,453.2203,0.6054,0.9916
2,projyear,3,3,np.log(bm) ~ dfi + nir + swir1 + dfi:nir + dfi:swir1 + nir:swir1,0.502,0.5007,7707.1979,673.3318,5.4965,0.8994,1.4487,0.2512,426.47,1.5744,9.1259,438.2251,0.5853,1.0267
3,projyear,4,3,np.log(bm) ~ dfi + nir + swir1 + dfi:nir + dfi:swir1 + nir:swir1,0.4744,0.473,7758.3015,643.7864,4.7807,0.8599,1.3903,0.2411,373.6122,1.3923,7.887,399.5911,0.5337,0.9782
4,projyear,5,3,np.log(bm) ~ dfi + nir + swir1 + dfi:nir + dfi:swir1 + nir:swir1,0.4962,0.4949,7781.855,636.5976,7.443,0.8503,1.3579,0.2355,420.2473,1.5191,12.8166,410.3852,0.5482,0.9379
0,projyear,1,3,np.log(bm) ~ dfi + nir + swir2 + dfi:nir + dfi:swir2 + nir:swir2,0.492,0.4907,7766.6902,688.7745,3.8209,0.92,1.3149,0.228,378.1676,1.3347,6.6042,428.119,0.5718,0.9176
1,projyear,2,3,np.log(bm) ~ dfi + nir + swir2 + dfi:nir + dfi:swir2 + nir:swir2,0.5044,0.5031,7731.9453,749.6038,3.8596,1.0013,1.3641,0.2366,476.1738,1.7085,6.8937,453.8712,0.6062,0.9894
2,projyear,3,3,np.log(bm) ~ dfi + nir + swir2 + dfi:nir + dfi:swir2 + nir:swir2,0.5093,0.508,7674.4317,686.4682,5.0162,0.9169,1.4318,0.2483,444.9643,1.6427,8.3367,438.4806,0.5857,1.0176
3,projyear,4,3,np.log(bm) ~ dfi + nir + swir2 + dfi:nir + dfi:swir2 + nir:swir2,0.4845,0.4831,7714.9325,703.3305,4.4892,0.9395,1.3862,0.2404,444.3354,1.6558,7.4155,417.1935,0.5573,0.9842
4,projyear,5,3,np.log(bm) ~ dfi + nir + swir2 + dfi:nir + dfi:swir2 + nir:swir2,0.5039,0.5026,7747.7239,642.1265,6.2115,0.8577,1.3431,0.2329,413.2573,1.4938,10.7168,420.2127,0.5613,0.9415
0,projyear,1,3,np.log(bm) ~ dfi + nir + bai_136 + dfi:nir + dfi:bai_136 + nir:bai_136,0.3678,0.3661,8254.3021,755.9915,6.0357,1.0098,1.4987,0.2599,308.1843,1.0877,10.4611,466.4299,0.623,1.056
1,projyear,2,3,np.log(bm) ~ dfi + nir + bai_136 + dfi:nir + dfi:bai_136 + nir:bai_136,0.3734,0.3717,8255.0896,725.9338,5.9405,0.9696,1.5034,0.2607,311.9582,1.1193,10.588,475.2675,0.6348,1.0895
2,projyear,3,3,np.log(bm) ~ dfi + nir + bai_136 + dfi:nir + dfi:bai_136 + nir:bai_136,0.3802,0.3785,8195.0877,735.6263,7.5517,0.9826,1.5844,0.2748,338.389,1.2492,12.5253,471.0565,0.6292,1.1126
3,projyear,4,3,np.log(bm) ~ dfi + nir + bai_136 + dfi:nir + dfi:bai_136 + nir:bai_136,0.3579,0.3562,8204.5313,698.127,7.547,0.9325,1.5762,0.2733,312.9246,1.1661,12.3832,449.4974,0.6004,1.1149
4,projyear,5,3,np.log(bm) ~ dfi + nir + bai_136 + dfi:nir + dfi:bai_136 + nir:bai_136,0.3766,0.3749,8256.7802,704.8567,8.2312,0.9415,1.5001,0.2601,317.6862,1.1483,14.205,460.0488,0.6145,1.0484
0,projyear,1,3,np.log(bm) ~ dfi + nir + bai_236 + dfi:nir + dfi:bai_236 + nir:bai_236,0.4272,0.4256,8034.3867,757.5692,5.142,1.0119,1.4218,0.2466,320.3365,1.1306,8.8896,461.5014,0.6164,0.9911
1,projyear,2,3,np.log(bm) ~ dfi + nir + bai_236 + dfi:nir + dfi:bai_236 + nir:bai_236,0.4348,0.4333,8024.9213,726.0293,4.7819,0.9698,1.4398,0.2497,347.0072,1.245,8.5547,468.2255,0.6254,1.047
2,projyear,3,3,np.log(bm) ~ dfi + nir + bai_236 + dfi:nir + dfi:bai_236 + nir:bai_236,0.4388,0.4373,7973.5459,720.2016,5.7045,0.962,1.5056,0.2611,367.7136,1.3575,9.5133,465.0415,0.6212,1.0716
3,projyear,4,3,np.log(bm) ~ dfi + nir + bai_236 + dfi:nir + dfi:bai_236 + nir:bai_236,0.4164,0.4148,7991.6671,689.7144,5.7044,0.9213,1.4848,0.2575,344.1021,1.2823,9.4092,450.8542,0.6022,1.0785
4,projyear,5,3,np.log(bm) ~ dfi + nir + bai_236 + dfi:nir + dfi:bai_236 + nir:bai_236,0.437,0.4355,8029.6986,713.6987,6.7428,0.9533,1.4326,0.2484,361.9514,1.3083,11.6706,463.4626,0.6191,1.0147
0,projyear,1,3,np.log(bm) ~ dfi + nir + bai_246 + dfi:nir + dfi:bai_246 + nir:bai_246,0.495,0.4936,7753.6012,632.4467,3.5364,0.8448,1.2778,0.2216,357.7865,1.2627,6.1644,399.0552,0.533,0.8893
1,projyear,2,3,np.log(bm) ~ dfi + nir + bai_246 + dfi:nir + dfi:bai_246 + nir:bai_246,0.5112,0.5099,7701.3979,685.6688,3.5213,0.9159,1.348,0.2338,448.1916,1.6081,6.3208,434.3162,0.5801,0.9748
2,projyear,3,3,np.log(bm) ~ dfi + nir + bai_246 + dfi:nir + dfi:bai_246 + nir:bai_246,0.5186,0.5173,7631.7411,627.8642,5.0994,0.8387,1.4301,0.248,404.4337,1.493,8.4778,415.1215,0.5545,1.0038
3,projyear,4,3,np.log(bm) ~ dfi + nir + bai_246 + dfi:nir + dfi:bai_246 + nir:bai_246,0.4964,0.495,7662.8937,626.9398,4.6268,0.8374,1.3961,0.2421,437.1877,1.6292,7.65,395.6212,0.5284,0.9835
4,projyear,5,3,np.log(bm) ~ dfi + nir + bai_246 + dfi:nir + dfi:bai_246 + nir:bai_246,0.5116,0.5102,7713.0294,633.9857,5.466,0.8468,1.3329,0.2312,449.155,1.6236,9.4695,403.7123,0.5392,0.9381
0,projyear,1,3,np.log(bm) ~ dfi + swir1 + bai_126 + dfi:swir1 + dfi:bai_126 + swir1:bai_126,0.4722,0.4708,7851.8416,708.2976,4.5432,0.9461,1.3443,0.2331,305.7223,1.079,7.8261,429.8729,0.5742,0.9307
1,projyear,2,3,np.log(bm) ~ dfi + swir1 + bai_126 + dfi:swir1 + dfi:bai_126 + swir1:bai_126,0.4864,0.485,7811.8017,819.1191,4.2771,1.0941,1.4023,0.2432,464.0733,1.6651,7.5607,485.9355,0.6491,1.0133
2,projyear,3,3,np.log(bm) ~ dfi + swir1 + bai_126 + dfi:swir1 + dfi:bai_126 + swir1:bai_126,0.4897,0.4883,7761.9578,766.4203,5.2008,1.0237,1.4607,0.2533,451.692,1.6675,8.6082,476.9715,0.6371,1.0495
3,projyear,4,3,np.log(bm) ~ dfi + swir1 + bai_126 + dfi:swir1 + dfi:bai_126 + swir1:bai_126,0.4621,0.4606,7809.8991,624.1043,4.9095,0.8336,1.4053,0.2437,323.2592,1.2046,8.0722,397.6344,0.5311,0.9915
4,projyear,5,3,np.log(bm) ~ dfi + swir1 + bai_126 + dfi:swir1 + dfi:bai_126 + swir1:bai_126,0.4835,0.4821,7837.3557,675.5075,6.7548,0.9023,1.3677,0.2372,379.8374,1.373,11.6338,430.2481,0.5747,0.9517
0,projyear,1,3,np.log(bm) ~ dfi + swir1 + bai_246 + dfi:swir1 + dfi:bai_246 + swir1:bai_246,0.5147,0.5133,7665.2242,648.1835,3.355,0.8658,1.2532,0.2173,306.8696,1.083,5.8933,391.3978,0.5228,0.868
1,projyear,2,3,np.log(bm) ~ dfi + swir1 + bai_246 + dfi:swir1 + dfi:bai_246 + swir1:bai_246,0.5337,0.5324,7596.5235,705.4812,3.7192,0.9423,1.3423,0.2328,327.7813,1.176,6.6289,438.9231,0.5863,0.9509
2,projyear,3,3,np.log(bm) ~ dfi + swir1 + bai_246 + dfi:swir1 + dfi:bai_246 + swir1:bai_246,0.5388,0.5376,7536.3005,668.03,5.324,0.8923,1.4107,0.2446,438.5425,1.619,8.8367,429.687,0.5739,0.9985
3,projyear,4,3,np.log(bm) ~ dfi + swir1 + bai_246 + dfi:swir1 + dfi:bai_246 + swir1:bai_246,0.5106,0.5093,7599.0327,558.4225,4.3808,0.7459,1.3402,0.2324,318.772,1.1879,7.232,368.4631,0.4922,0.9373
4,projyear,5,3,np.log(bm) ~ dfi + swir1 + bai_246 + dfi:swir1 + dfi:bai_246 + swir1:bai_246,0.5303,0.529,7625.7384,661.911,6.6916,0.8841,1.306,0.2265,428.2899,1.5481,11.5498,412.9802,0.5516,0.9117
0,projyear,1,3,np.log(bm) ~ dfi + swir2 + bai_126 + dfi:swir2 + dfi:bai_126 + swir2:bai_126,0.483,0.4816,7806.027,757.4176,4.0014,1.0117,1.3288,0.2304,356.2962,1.2575,6.8738,453.7345,0.6061,0.9287
1,projyear,2,3,np.log(bm) ~ dfi + swir2 + bai_126 + dfi:swir2 + dfi:bai_126 + swir2:bai_126,0.4974,0.4961,7763.303,789.6019,3.7749,1.0547,1.3891,0.2409,466.2086,1.6727,6.7004,480.8361,0.6423,1.0131
2,projyear,3,3,np.log(bm) ~ dfi + swir2 + bai_126 + dfi:swir2 + dfi:bai_126 + swir2:bai_126,0.5,0.4986,7716.4128,766.4017,4.9414,1.0237,1.4434,0.2503,483.3298,1.7843,8.1803,474.045,0.6332,1.0404
3,projyear,4,3,np.log(bm) ~ dfi + swir2 + bai_126 + dfi:swir2 + dfi:bai_126 + swir2:bai_126,0.4746,0.4732,7757.3251,663.0962,4.421,0.8857,1.3971,0.2423,367.5048,1.3695,7.2791,412.7521,0.5513,0.9975
4,projyear,5,3,np.log(bm) ~ dfi + swir2 + bai_126 + dfi:swir2 + dfi:bai_126 + swir2:bai_126,0.4935,0.4922,7793.7136,669.6902,6.1549,0.8945,1.3487,0.2339,379.8211,1.3729,10.6,429.1473,0.5732,0.9451
0,projyear,1,3,np.log(bm) ~ dfi + swir2 + bai_246 + dfi:swir2 + dfi:bai_246 + swir2:bai_246,0.5184,0.5171,7648.1592,664.1285,3.1837,0.8871,1.2547,0.2176,318.1049,1.1227,5.6004,397.4103,0.5308,0.8695
1,projyear,2,3,np.log(bm) ~ dfi + swir2 + bai_246 + dfi:swir2 + dfi:bai_246 + swir2:bai_246,0.5367,0.5354,7582.0064,680.0028,3.5589,0.9083,1.34,0.2324,332.7449,1.1939,6.3547,431.1491,0.5759,0.946
2,projyear,3,3,np.log(bm) ~ dfi + swir2 + bai_246 + dfi:swir2 + dfi:bai_246 + swir2:bai_246,0.5407,0.5395,7526.844,660.2311,5.0652,0.8819,1.4023,0.2432,419.4979,1.5486,8.4137,430.6373,0.5752,0.9971
3,projyear,4,3,np.log(bm) ~ dfi + swir2 + bai_246 + dfi:swir2 + dfi:bai_246 + swir2:bai_246,0.5137,0.5124,7585.089,555.9045,4.2106,0.7425,1.3374,0.2319,315.1396,1.1744,6.9535,366.4184,0.4894,0.9346
4,projyear,5,3,np.log(bm) ~ dfi + swir2 + bai_246 + dfi:swir2 + dfi:bai_246 + swir2:bai_246,0.5324,0.5312,7615.6095,642.1363,6.3093,0.8577,1.2984,0.2252,355.0959,1.2836,10.8969,410.1685,0.5479,0.9095
0,projyear,1,3,np.log(bm) ~ dfi + bai_126 + bai_136 + dfi:bai_126 + dfi:bai_136 + bai_126:bai_136,0.3946,0.393,8157.7035,908.095,5.053,1.213,1.4555,0.2524,376.0023,1.327,8.6588,533.5573,0.7127,1.0445
1,projyear,2,3,np.log(bm) ~ dfi + bai_126 + bai_136 + dfi:bai_126 + dfi:bai_136 + bai_126:bai_136,0.4045,0.4029,8141.4244,851.1443,4.6824,1.1369,1.4839,0.2573,491.3141,1.7628,8.3329,524.7735,0.701,1.1045
2,projyear,3,3,np.log(bm) ~ dfi + bai_126 + bai_136 + dfi:bai_126 + dfi:bai_136 + bai_126:bai_136,0.4076,0.406,8094.2992,868.3035,6.1775,1.1598,1.5455,0.268,451.1758,1.6656,10.2085,541.9572,0.7239,1.136
3,projyear,4,3,np.log(bm) ~ dfi + bai_126 + bai_136 + dfi:bai_126 + dfi:bai_136 + bai_126:bai_136,0.386,0.3844,8104.5802,791.7018,5.5886,1.0575,1.5348,0.2662,376.7783,1.4041,9.1632,489.8899,0.6544,1.1266
4,projyear,5,3,np.log(bm) ~ dfi + bai_126 + bai_136 + dfi:bai_126 + dfi:bai_136 + bai_126:bai_136,0.405,0.4034,8153.0222,849.0071,7.4353,1.134,1.4667,0.2543,441.755,1.5968,12.7755,519.7028,0.6942,1.0488
0,projyear,1,3,np.log(bm) ~ dfi + bai_126 + bai_236 + dfi:bai_126 + dfi:bai_236 + bai_126:bai_236,0.3988,0.3972,8142.1844,902.2025,4.984,1.2051,1.4428,0.2502,364.3852,1.286,8.5534,527.0572,0.704,1.0311
1,projyear,2,3,np.log(bm) ~ dfi + bai_126 + bai_236 + dfi:bai_126 + dfi:bai_236 + bai_126:bai_236,0.4085,0.4069,8126.5135,830.9768,4.5619,1.11,1.4699,0.2549,495.7812,1.7788,8.132,519.6142,0.6941,1.0938
2,projyear,3,3,np.log(bm) ~ dfi + bai_126 + bai_236 + dfi:bai_126 + dfi:bai_236 + bai_126:bai_236,0.4132,0.4116,8073.2362,833.8185,6.0315,1.1138,1.5399,0.267,483.4725,1.7848,9.9981,524.5153,0.7006,1.1231
3,projyear,4,3,np.log(bm) ~ dfi + bai_126 + bai_236 + dfi:bai_126 + dfi:bai_236 + bai_126:bai_236,0.3929,0.3913,8079.3947,781.0487,5.73,1.0433,1.5343,0.2661,379.8617,1.4156,9.4095,487.2376,0.6508,1.13
4,projyear,5,3,np.log(bm) ~ dfi + bai_126 + bai_236 + dfi:bai_126 + dfi:bai_236 + bai_126:bai_236,0.4112,0.4096,8129.5707,828.2592,7.1878,1.1063,1.4647,0.254,430.2129,1.5551,12.3778,509.1703,0.6801,1.0508
0,projyear,1,3,np.log(bm) ~ dfi + bai_126 + bai_246 + dfi:bai_126 + dfi:bai_246 + bai_126:bai_246,0.3438,0.342,8337.2367,780.8624,5.7869,1.043,1.4747,0.2557,392.9374,1.3868,10.0558,496.6201,0.6633,1.0722
1,projyear,2,3,np.log(bm) ~ dfi + bai_126 + bai_246 + dfi:bai_126 + dfi:bai_246 + bai_126:bai_246,0.3591,0.3574,8305.1317,847.7443,5.3074,1.1324,1.5255,0.2645,606.2788,2.1753,9.5241,521.3996,0.6964,1.1357
2,projyear,3,3,np.log(bm) ~ dfi + bai_126 + bai_246 + dfi:bai_126 + dfi:bai_246 + bai_126:bai_246,0.3662,0.3645,8244.873,736.6737,9.8842,0.984,1.6094,0.2791,392.1813,1.4478,16.3344,485.3997,0.6484,1.1361
3,projyear,4,3,np.log(bm) ~ dfi + bai_126 + bai_246 + dfi:bai_126 + dfi:bai_246 + bai_126:bai_246,0.3518,0.3501,8225.4076,845.5591,7.9902,1.1294,1.6355,0.2836,578.0803,2.1542,13.1393,495.5587,0.6619,1.1767
4,projyear,5,3,np.log(bm) ~ dfi + bai_126 + bai_246 + dfi:bai_126 + dfi:bai_246 + bai_126:bai_246,0.3609,0.3592,8312.1625,773.8242,8.6787,1.0336,1.5142,0.2626,535.6985,1.9364,14.9784,485.2425,0.6482,1.0803
0,projyear,1,3,np.log(bm) ~ dfi + bai_136 + bai_246 + dfi:bai_136 + dfi:bai_246 + bai_136:bai_246,0.4477,0.4462,7953.0628,697.2538,3.4026,0.9313,1.3371,0.2319,347.8492,1.2277,5.9803,442.6121,0.5912,0.9615
1,projyear,2,3,np.log(bm) ~ dfi + bai_136 + bai_246 + dfi:bai_136 + dfi:bai_246 + bai_136:bai_246,0.4653,0.4638,7901.4349,706.4038,3.6406,0.9436,1.4092,0.2444,363.9998,1.306,6.554,469.187,0.6267,1.0418
2,projyear,3,3,np.log(bm) ~ dfi + bai_136 + bai_246 + dfi:bai_136 + dfi:bai_246 + bai_136:bai_246,0.4718,0.4704,7838.7202,685.7236,6.4983,0.9159,1.4886,0.2582,417.2229,1.5403,10.7634,457.736,0.6114,1.0654
3,projyear,4,3,np.log(bm) ~ dfi + bai_136 + bai_246 + dfi:bai_136 + dfi:bai_246 + bai_136:bai_246,0.4516,0.4501,7852.7897,635.3532,4.9139,0.8487,1.4719,0.2552,362.6982,1.3516,8.1262,423.4458,0.5656,1.0685
4,projyear,5,3,np.log(bm) ~ dfi + bai_136 + bai_246 + dfi:bai_136 + dfi:bai_246 + bai_136:bai_246,0.4653,0.4639,7914.7114,672.5292,6.489,0.8983,1.3915,0.2413,378.4222,1.3679,11.217,444.7379,0.594,0.993
0,projyear,1,3,np.log(bm) ~ dfi + bai_236 + bai_246 + dfi:bai_236 + dfi:bai_246 + bai_236:bai_246,0.4615,0.46,7896.9425,737.2769,3.4951,0.9848,1.331,0.2308,324.334,1.1447,6.1477,451.7221,0.6034,0.9461
1,projyear,2,3,np.log(bm) ~ dfi + bai_236 + bai_246 + dfi:bai_236 + dfi:bai_246 + bai_236:bai_246,0.4815,0.4801,7832.883,780.1807,3.6625,1.0421,1.4186,0.246,383.4795,1.3759,6.569,491.5126,0.6565,1.0497
2,projyear,3,3,np.log(bm) ~ dfi + bai_236 + bai_246 + dfi:bai_236 + dfi:bai_246 + bai_236:bai_246,0.4823,0.481,7793.6629,745.8383,6.0028,0.9962,1.4665,0.2543,431.9404,1.5946,9.9484,490.2804,0.6549,1.0728
3,projyear,4,3,np.log(bm) ~ dfi + bai_236 + bai_246 + dfi:bai_236 + dfi:bai_246 + bai_236:bai_246,0.459,0.4575,7822.7085,650.1713,4.608,0.8685,1.432,0.2483,371.6792,1.3851,7.6239,439.4936,0.587,1.0617
4,projyear,5,3,np.log(bm) ~ dfi + bai_236 + bai_246 + dfi:bai_236 + dfi:bai_246 + bai_236:bai_246,0.4761,0.4747,7869.2132,723.3281,6.7917,0.9662,1.3715,0.2378,415.665,1.5025,11.7221,468.223,0.6254,0.98
0,projyear,1,3,np.log(bm) ~ ndvi + satvi + nir + ndvi:satvi + ndvi:nir + satvi:nir,0.4318,0.4302,8016.4592,636.1378,4.6439,0.8497,1.3764,0.2387,302.2554,1.0668,8.0848,404.887,0.5408,0.9577
1,projyear,2,3,np.log(bm) ~ ndvi + satvi + nir + ndvi:satvi + ndvi:nir + satvi:nir,0.4422,0.4407,7995.8397,659.0539,4.963,0.8803,1.4087,0.2443,385.0182,1.3814,8.8206,422.4591,0.5643,0.9917
2,projyear,3,3,np.log(bm) ~ ndvi + satvi + nir + ndvi:satvi + ndvi:nir + satvi:nir,0.4501,0.4486,7928.5168,630.1438,5.0306,0.8417,1.4957,0.2594,368.7471,1.3613,8.3988,422.415,0.5642,1.0558
3,projyear,4,3,np.log(bm) ~ ndvi + satvi + nir + ndvi:satvi + ndvi:nir + satvi:nir,0.4363,0.4348,7914.0744,590.5551,7.1679,0.7888,1.5163,0.2629,324.4105,1.2089,11.7717,401.1569,0.5358,1.0572
4,projyear,5,3,np.log(bm) ~ ndvi + satvi + nir + ndvi:satvi + ndvi:nir + satvi:nir,0.4479,0.4464,7986.1187,644.0858,5.798,0.8603,1.424,0.247,364.2231,1.3166,10.0688,424.1075,0.5665,1.0119
0,projyear,1,3,np.log(bm) ~ ndvi + satvi + bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126,0.4338,0.4323,8008.5032,764.4419,3.5236,1.0211,1.3866,0.2405,347.9989,1.2282,6.2392,461.821,0.6169,0.9963
1,projyear,2,3,np.log(bm) ~ ndvi + satvi + bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126,0.4474,0.4459,7974.8301,682.8558,4.3113,0.9121,1.4336,0.2486,379.5566,1.3618,7.731,444.0157,0.5931,1.0384
2,projyear,3,3,np.log(bm) ~ ndvi + satvi + bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126,0.4518,0.4504,7921.3068,647.9978,5.3761,0.8655,1.4996,0.2601,365.6319,1.3498,8.9745,435.8686,0.5822,1.0684
3,projyear,4,3,np.log(bm) ~ ndvi + satvi + bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126,0.4362,0.4347,7914.5061,626.7994,5.6206,0.8372,1.5118,0.2622,350.0714,1.3045,9.2984,427.1636,0.5706,1.0937
4,projyear,5,3,np.log(bm) ~ ndvi + satvi + bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126,0.4428,0.4413,8006.4669,681.1156,4.568,0.9098,1.39,0.241,340.7144,1.2316,7.9804,449.1285,0.5999,1.0145
0,projyear,1,3,np.log(bm) ~ ndvi + satvi + bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246,0.3854,0.3838,8191.146,668.6634,4.7395,0.8932,1.4249,0.2471,288.6847,1.0189,8.2887,422.3478,0.5641,0.9949
1,projyear,2,3,np.log(bm) ~ ndvi + satvi + bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246,0.3977,0.3961,8166.7247,656.9747,5.3526,0.8775,1.4641,0.2539,317.3049,1.1385,9.5341,431.612,0.5765,1.0307
2,projyear,3,3,np.log(bm) ~ ndvi + satvi + bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246,0.4051,0.4035,8103.8592,637.4622,6.1715,0.8515,1.5478,0.2684,333.4306,1.2309,10.2803,427.6575,0.5712,1.0861
3,projyear,4,3,np.log(bm) ~ ndvi + satvi + bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246,0.3973,0.3957,8063.3055,608.5877,7.7809,0.8129,1.5994,0.2774,299.8567,1.1174,12.7852,413.535,0.5524,1.1139
4,projyear,5,3,np.log(bm) ~ ndvi + satvi + bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246,0.4001,0.3984,8171.2798,653.0104,5.6433,0.8722,1.4584,0.2529,303.9055,1.0985,9.8349,428.9416,0.5729,1.0396
0,projyear,1,3,np.log(bm) ~ ndvi + nir + bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,0.4862,0.4848,7792.2535,651.294,3.418,0.87,1.2878,0.2233,377.1734,1.3312,6.0043,412.4943,0.551,0.9083
1,projyear,2,3,np.log(bm) ~ ndvi + nir + bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,0.4999,0.4985,7752.391,617.6799,3.8282,0.8251,1.343,0.2329,376.5784,1.3511,6.8425,409.0015,0.5463,0.9526
2,projyear,3,3,np.log(bm) ~ ndvi + nir + bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,0.5116,0.5103,7664.0051,628.4062,4.7401,0.8394,1.4495,0.2514,418.6684,1.5456,7.9135,415.5184,0.555,1.0211
3,projyear,4,3,np.log(bm) ~ ndvi + nir + bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,0.489,0.4876,7695.3959,604.6629,5.1301,0.8077,1.4144,0.2453,408.1361,1.5209,8.4638,391.9549,0.5235,0.9867
4,projyear,5,3,np.log(bm) ~ ndvi + nir + bai_246 + ndvi:nir + ndvi:bai_246 + nir:bai_246,0.5039,0.5026,7747.5789,663.1825,5.5668,0.8858,1.3494,0.234,455.4665,1.6464,9.6357,424.7248,0.5673,0.9658
0,projyear,1,3,np.log(bm) ~ ndvi + bai_126 + bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,0.3377,0.3359,8357.7377,732.1032,5.4808,0.9779,1.4947,0.2592,336.6229,1.1881,9.4779,466.7754,0.6235,1.0642
1,projyear,2,3,np.log(bm) ~ ndvi + bai_126 + bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,0.3492,0.3474,8339.4463,873.0326,6.0604,1.1661,1.5265,0.2647,443.7688,1.5922,10.6767,512.4429,0.6845,1.0924
2,projyear,3,3,np.log(bm) ~ ndvi + bai_126 + bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,0.3556,0.3538,8281.9961,794.2679,6.6054,1.0609,1.6061,0.2785,440.2477,1.6252,10.932,510.8729,0.6824,1.1635
3,projyear,4,3,np.log(bm) ~ ndvi + bai_126 + bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,0.3484,0.3466,8237.2998,656.1337,8.6964,0.8764,1.6661,0.2889,329.1773,1.2267,14.2023,444.6283,0.5939,1.1738
