ID,Date,Project,gps_E,gps_N,Method,bm_gm2
C6.7,2022-07-20,PDOG,501676.8,4812897.8,clip,120.407
C6.7,2023-04-28,PDOG,501675.0,4812900.0,vor,47.430795334997974
C6.7,2023-08-01,PDOG,501691.62,4812899.24,vor,191.96194813911106
C6.7,2024-07-23,PDOG,501688.05,4812905.48,vor,153.05762671154196
C6.8,2015-07-28,BIRD,501670.0,4813145.0,vor,74.16243481301933
C6.8,2016-07-25,BIRD,501670.0,4813145.0,vor,9.402309919484708
C6.8,2017-07-30,BIRD,501670.0,4813145.0,vor,22.93619458640988
C6.8,2018-07-01,BIRD,501670.0,4813145.0,vor,159.79462812807495
C6.8,2019-07-24,BIRD,501670.0,4813145.0,vor,181.84535682273932
C7.1,2015-07-29,BIRD,499609.0,4814403.0,vor,27.500364202972577
C7.1,2016-08-03,BIRD,499609.0,4814403.0,vor,41.03552152024776
C7.1,2017-07-30,BIRD,499609.0,4814403.0,vor,30.724498406711312
C7.1,2018-07-01,BIRD,499609.0,4814403.0,vor,151.7194944163262
C7.1,2019-07-30,BIRD,499609.0,4814403.0,vor,229.0216211275715
C7.2,2015-07-29,BIRD,499786.0,4814226.0,vor,84.33980161578488
C7.2,2016-08-03,BIRD,499786.0,4814226.0,vor,17.127769254109392
C7.2,2017-07-30,BIRD,499786.0,4814226.0,vor,25.885702809861456
C7.2,2017-08-14,PDOG,499808.84,4814230.56,clip,91.81864
C7.2,2018-07-01,BIRD,499786.0,4814226.0,vor,209.13952270175713
C7.2,2019-07-30,BIRD,499786.0,4814226.0,vor,297.1615514894801
C7.2,2022-07-20,PDOG,499780.3,4814208.9,clip,124.791
C7.2,2023-04-28,PDOG,499794.0,4814218.0,vor,7.534721920324689
C7.2,2023-08-01,PDOG,499811.86,4814224.96,vor,115.71047630271677
C7.2,2024-07-23,PDOG,499803.11,4814229.2,vor,119.58422264855082
C7.3,2015-07-29,BIRD,499963.0,4814049.0,vor,54.74316038345435
C7.3,2016-08-03,BIRD,499963.0,4814049.0,vor,10.311544812268256
C7.3,2017-07-30,BIRD,499963.0,4814049.0,vor,22.463824988539574
C7.3,2018-07-01,BIRD,499963.0,4814049.0,vor,54.936285052952975
C7.3,2019-07-22,BIRD,499963.0,4814049.0,vor,115.74405808303202
C7.4,2015-07-29,BIRD,500140.0,4813872.0,vor,105.86152930452623
C7.4,2016-08-03,BIRD,500140.0,4813872.0,vor,29.92862139490376
C7.4,2017-07-30,BIRD,500140.0,4813872.0,vor,29.396030060412947
C7.4,2018-07-01,BIRD,500140.0,4813872.0,vor,112.60739445040454
C7.4,2019-07-22,BIRD,500140.0,4813872.0,vor,151.17696584833106
C7.5,2015-07-28,BIRD,500316.0,4813696.0,vor,57.87804441292562
C7.5,2016-08-03,BIRD,500316.0,4813696.0,vor,16.115157557887464
C7.5,2017-07-30,BIRD,500316.0,4813696.0,vor,13.487306013530722
C7.5,2018-07-01,BIRD,500316.0,4813696.0,vor,127.25576890273918
C7.5,2019-07-22,BIRD,500316.0,4813696.0,vor,195.40349011346626
C7.6,2015-07-28,BIRD,500493.0,4813519.0,vor,75.28803180412477
C7.6,2016-08-03,BIRD,500493.0,4813519.0,vor,13.001776153019199
C7.6,2017-07-30,BIRD,500493.0,4813519.0,vor,31.574989229526004
C7.6,2018-07-01,BIRD,500493.0,4813519.0,vor,72.83654857039298
C7.6,2019-07-22,BIRD,500493.0,4813519.0,vor,250.21804369030156
C7.7,2015-07-28,BIRD,500670.0,4813342.0,vor,143.79186457135066
C7.7,2016-08-03,BIRD,500670.0,4813342.0,vor,76.71834276299565
C7.7,2017-07-30,BIRD,500670.0,4813342.0,vor,52.756845830690814
C7.7,2017-08-14,PDOG,500665.39,4813329.31,clip,44.51381
C7.7,2018-07-01,BIRD,500670.0,4813342.0,vor,213.3019440638363
C7.7,2019-07-22,BIRD,500670.0,4813342.0,vor,232.42035358096817
C7.7,2022-07-20,PDOG,500647.5,4813311.2,clip,35.590999999999994
C7.7,2023-04-28,PDOG,500638.0,4813317.0,vor,13.039754780840196
C7.7,2023-08-01,PDOG,500652.91,4813322.51,vor,190.6151554361013
C7.7,2024-07-23,PDOG,500667.64,4813327.37,vor,133.31185024437264
C7.8,2015-07-28,BIRD,500847.0,4813165.0,vor,145.8319103986873
C7.8,2016-08-03,BIRD,500847.0,4813165.0,vor,39.010706022855494
C7.8,2017-07-30,BIRD,500847.0,4813165.0,vor,65.68428896625791
C7.8,2018-07-01,BIRD,500847.0,4813165.0,vor,125.50961811717247
C7.8,2019-07-22,BIRD,500847.0,4813165.0,vor,191.54135743454114
C8.1,2015-07-29,BIRD,501748.0,4815645.0,vor,44.81171300715557
C8.1,2016-07-25,BIRD,501748.0,4815645.0,vor,24.410369125562543
C8.1,2017-08-05,BIRD,501748.0,4815645.0,vor,22.41844368776838
C8.2,2015-07-29,BIRD,501925.0,4815468.0,vor,65.31598633342865
C8.2,2016-07-25,BIRD,501925.0,4815468.0,vor,45.9536808397783
C8.2,2017-08-05,BIRD,501925.0,4815468.0,vor,18.72667957347189
C8.3,2015-07-29,BIRD,502102.0,4815291.0,vor,70.5587753939813
C8.3,2016-07-25,BIRD,502102.0,4815291.0,vor,28.517947374360286
C8.3,2017-08-05,BIRD,502102.0,4815291.0,vor,8.878233687313049
C8.4,2015-07-29,BIRD,502278.0,4815115.0,vor,94.16324771761667
C8.4,2016-07-25,BIRD,502278.0,4815115.0,vor,32.170285627899254
C8.4,2017-08-05,BIRD,502278.0,4815115.0,vor,16.642539706991965
C8.5,2015-07-29,BIRD,502455.0,4814938.0,vor,78.2776250652183
C8.5,2016-07-25,BIRD,502455.0,4814938.0,vor,32.17180126835118
C8.5,2017-08-05,BIRD,502455.0,4814938.0,vor,36.32270920860517
C8.6,2015-07-29,BIRD,502632.0,4814761.0,vor,66.95877058500804
C8.6,2016-07-25,BIRD,502632.0,4814761.0,vor,18.634797281577185
C8.6,2017-08-05,BIRD,502632.0,4814761.0,vor,21.905874634192315
C8.7,2016-07-25,BIRD,502809.0,4814584.0,vor,9.357434803564715
C8.7,2017-08-05,BIRD,502809.0,4814584.0,vor,15.395801244595164
C8.8,2015-07-29,BIRD,502986.0,4814407.0,vor,123.77969389181965
C8.8,2016-07-25,BIRD,502986.0,4814407.0,vor,14.849614090820749
C8.8,2017-08-05,BIRD,502986.0,4814407.0,vor,12.077676337506748
C9.1,2015-07-17,BIRD,498802.0,4815303.0,vor,112.46159743758923
C9.1,2016-08-02,BIRD,498802.0,4815303.0,vor,38.332304627884426
C9.1,2017-07-08,BIRD,498802.0,4815303.0,vor,56.90837921101725
C9.1,2017-08-09,PDOG,498792.89,4815312.06,clip,37.49531
C9.1,2018-07-01,BIRD,498802.0,4815303.0,vor,141.27141117601082
C9.1,2018-07-19,PDOG,498796.0,4815316.0,clip,154.21500000000003
C9.1,2019-07-17,PDOG,498805.0,4815317.0,clip,291.461
C9.1,2021-07-20,PDOG,498776.0,4815312.0,clip,86.2
C9.1,2022-07-20,PDOG,498822.0,4815301.4,clip,156.20600000000002
C9.1,2023-04-28,PDOG,498808.0,4815305.0,vor,47.31626744535675
C9.1,2023-08-01,PDOG,498822.52,4815308.36,vor,173.83268327224266
C9.1,2024-07-23,PDOG,498816.0,4815308.0,vor,140.30787997140058
C9.2,2015-07-17,BIRD,498802.0,4815553.0,vor,84.97033584474013
C9.2,2016-08-02,BIRD,498802.0,4815553.0,vor,60.4074660550125
C9.2,2017-07-08,BIRD,498802.0,4815553.0,vor,68.0113166722508
C9.2,2018-07-01,BIRD,498802.0,4815553.0,vor,134.18618568786093
C9.3,2015-07-17,BIRD,498802.0,4815803.0,vor,203.13508189059382
C9.3,2016-08-02,BIRD,498802.0,4815803.0,vor,125.0942468576697
C9.3,2017-07-08,BIRD,498802.0,4815803.0,vor,61.10579507015069
C9.3,2018-07-01,BIRD,498802.0,4815803.0,vor,170.4396991722401
C9.4,2015-07-17,BIRD,498802.0,4816053.0,vor,150.8389498508678
C9.4,2016-08-02,BIRD,498802.0,4816053.0,vor,65.56428808534153
C9.4,2017-07-08,BIRD,498802.0,4816053.0,vor,87.68412174963416
C9.4,2018-07-01,BIRD,498802.0,4816053.0,vor,158.16316137897613
C9.5,2015-07-17,BIRD,498802.0,4816303.0,vor,120.19792179421655
C9.5,2016-08-02,BIRD,498802.0,4816303.0,vor,28.04417992189895
C9.5,2017-07-08,BIRD,498802.0,4816303.0,vor,42.762434215211165
C9.5,2018-07-01,BIRD,498802.0,4816303.0,vor,153.909965131273
C9.6,2015-07-17,BIRD,498802.0,4816553.0,vor,128.24621801866115
C9.6,2016-08-02,BIRD,498802.0,4816553.0,vor,51.049718416834935
C9.6,2017-07-08,BIRD,498802.0,4816553.0,vor,58.07744562034688
C9.6,2017-08-09,PDOG,498810.5,4816564.47,clip,29.09864
C9.6,2018-07-01,BIRD,498802.0,4816553.0,vor,190.06272124321242
C9.6,2018-07-19,PDOG,498809.0,4816570.0,clip,128.42399999999998
C9.6,2019-07-17,PDOG,498798.0,4816573.0,clip,233.71
C9.6,2021-07-20,PDOG,498833.0,4816550.0,clip,115.821
C9.6,2022-07-19,PDOG,498796.3,4816565.1,clip,159.80400000000003
C9.6,2023-04-28,PDOG,498799.0,4816567.0,vor,32.47472041188605
C9.6,2023-08-01,PDOG,498790.43,4816564.43,vor,231.47489124279042
C9.6,2024-07-18,PDOG,498789.0,4816560.0,vor,140.3612792420419
C9.7,2015-07-17,BIRD,498802.0,4816803.0,vor,65.98758819378521
C9.7,2016-08-02,BIRD,498802.0,4816803.0,vor,11.185480992920471
C9.7,2017-07-08,BIRD,498802.0,4816803.0,vor,63.6202132054324
C9.7,2018-07-01,BIRD,498802.0,4816803.0,vor,79.92171951523072
C9.8,2015-07-17,BIRD,498802.0,4817053.0,vor,41.031505270238874
C9.8,2016-08-02,BIRD,498802.0,4817053.0,vor,10.864852623604934
C9.8,2017-07-08,BIRD,498802.0,4817053.0,vor,6.245703326791078
C9.8,2018-07-01,BIRD,498802.0,4817053.0,vor,163.41568364290575
Cameron_Place_Pt10_No,2019-08-06,WTGN,490177.781,4792996.63,clip,76.52
Cameron_Place_Pt10_No,2019-08-06,WTGN,490177.781,4792996.63,vor,95.24425624660739
Cameron_Place_Pt2_No,2019-08-06,WTGN,489707.781,4793006.63,clip,84.66
Cameron_Place_Pt2_No,2019-08-06,WTGN,489707.781,4793006.63,vor,121.34920415697356
Cameron_Place_Pt6_No,2019-08-06,WTGN,489717.781,4792806.63,clip,132.43999999999997
Cameron_Place_Pt6_No,2019-08-06,WTGN,489717.781,4792806.63,vor,150.0951801788394
Cameron_Place_Pt9_No,2019-08-06,WTGN,490257.781,4792206.63,clip,60.88
Cameron_Place_Pt9_No,2019-08-06,WTGN,490257.781,4792206.63,vor,90.71961239702416
Center_Owens_Pt10_No,2019-06-13,WTGN,487847.781,4795976.63,clip,45.82000000000001
Center_Owens_Pt10_No,2020-06-22,WTGN,487847.781,4795976.63,clip,50.6
Center_Owens_Pt10_No,2020-06-22,WTGN,487847.781,4795976.63,vor,80.76987217077843
Center_Owens_Pt10_No,2021-06-21,WTGN,487847.781,4795976.63,clip,63.554
Center_Owens_Pt10_No,2021-08-03,WTGN,487847.781,4795976.63,vor,62.3313280599232
Center_Owens_Pt10_No,2022-06-27,WTGN,487847.781,4795976.63,vor,55.90856694495403
Center_Owens_Pt10_No,2022-08-08,WTGN,487847.781,4795976.63,vor,80.67321807023549
Center_Owens_Pt11_No,2019-06-19,WTGN,487677.781,4797846.63,clip,266.7
Center_Owens_Pt11_No,2021-06-28,WTGN,487677.781,4797846.63,clip,69.71000000000001
Center_Owens_Pt11_No,2021-06-28,WTGN,487677.781,4797846.63,vor,47.54539797453837
Center_Owens_Pt11_No,2021-08-03,WTGN,487677.781,4797846.63,vor,6.250095827555261
Center_Owens_Pt11_No,2022-06-27,WTGN,487677.781,4797846.63,vor,48.802491018604236
Center_Owens_Pt11_No,2022-08-08,WTGN,487677.781,4797846.63,vor,36.09004969178846
Center_Owens_Pt12_No,2019-06-17,WTGN,488587.781,4797226.63,clip,67.62
Center_Owens_Pt12_No,2021-06-28,WTGN,488587.781,4797226.63,clip,73.288
Center_Owens_Pt12_No,2021-06-28,WTGN,488587.781,4797226.63,vor,107.7078958799912
Center_Owens_Pt12_No,2021-08-03,WTGN,488587.781,4797226.63,vor,63.603702722044154
Center_Owens_Pt12_No,2022-06-27,WTGN,488587.781,4797226.63,vor,85.65391883970545
Center_Owens_Pt12_No,2022-08-08,WTGN,488587.781,4797226.63,vor,67.70857785457586
Center_Owens_Pt13_No,2019-06-20,WTGN,487237.781,4797826.63,clip,68.9
Center_Owens_Pt13_No,2021-06-28,WTGN,487237.781,4797826.63,clip,149.8582
Center_Owens_Pt13_No,2021-06-28,WTGN,487237.781,4797826.63,vor,116.16694094616876
Center_Owens_Pt13_No,2021-08-03,WTGN,487237.781,4797826.63,vor,98.30885572742977
Center_Owens_Pt13_No,2022-06-27,WTGN,487237.781,4797826.63,vor,56.49799374034812
Center_Owens_Pt13_No,2022-08-08,WTGN,487237.781,4797826.63,vor,40.40788890227457
Center_Owens_Pt14_No,2019-06-12,WTGN,487987.781,4797216.63,clip,187.06
Center_Owens_Pt14_No,2021-06-22,WTGN,487987.781,4797216.63,clip,107.964
Center_Owens_Pt14_No,2021-06-22,WTGN,487987.781,4797216.63,vor,114.87774925302931
Center_Owens_Pt14_No,2021-08-03,WTGN,487987.781,4797216.63,vor,105.43775235057751
Center_Owens_Pt14_No,2022-06-27,WTGN,487987.781,4797216.63,vor,140.28621813247346
Center_Owens_Pt14_No,2022-08-08,WTGN,487987.781,4797216.63,vor,37.50702094127216
Center_Owens_Pt15_No,2019-06-19,WTGN,487667.781,4797566.63,clip,123.26
Center_Owens_Pt15_No,2021-06-22,WTGN,487667.781,4797566.63,clip,52.464
Center_Owens_Pt15_No,2021-06-22,WTGN,487667.781,4797566.63,vor,41.95841551979127
Center_Owens_Pt15_No,2021-08-03,WTGN,487667.781,4797566.63,vor,23.746327085721216
Center_Owens_Pt15_No,2022-06-27,WTGN,487667.781,4797566.63,vor,54.58753733169696
Center_Owens_Pt15_No,2022-08-08,WTGN,487667.781,4797566.63,vor,68.3787697360992
Center_Owens_Pt1_No,2019-06-13,WTGN,488527.781,4795776.63,clip,192.76
Center_Owens_Pt1_No,2020-06-22,WTGN,488527.781,4795776.63,clip,193.4
Center_Owens_Pt1_No,2020-06-22,WTGN,488527.781,4795776.63,vor,84.0627970005053
Center_Owens_Pt1_No,2021-06-28,WTGN,488527.781,4795776.63,clip,115.768
Center_Owens_Pt1_No,2022-06-27,WTGN,488527.781,4795776.63,vor,224.86325647844194
Center_Owens_Pt1_No,2022-08-08,WTGN,488527.781,4795776.63,vor,93.37318225545177
Center_Owens_Pt2_No,2019-06-19,WTGN,487777.781,4797836.63,clip,129.74
Center_Owens_Pt2_No,2021-06-28,WTGN,487777.781,4797836.63,clip,25.092
Center_Owens_Pt2_No,2021-06-28,WTGN,487777.781,4797836.63,vor,55.90856694495403
Center_Owens_Pt2_No,2021-08-03,WTGN,487777.781,4797836.63,vor,3.8228301140950287
Center_Owens_Pt2_No,2022-06-27,WTGN,487777.781,4797836.63,vor,18.442184579868798
Center_Owens_Pt2_No,2022-08-08,WTGN,487777.781,4797836.63,vor,47.58859329107473
Center_Owens_Pt3_No,2019-06-13,WTGN,488157.781,4795996.63,clip,83.04
Center_Owens_Pt3_No,2020-06-22,WTGN,488157.781,4795996.63,clip,27.34
Center_Owens_Pt3_No,2020-06-22,WTGN,488157.781,4795996.63,vor,45.97508286308619
Center_Owens_Pt3_No,2021-06-21,WTGN,488157.781,4795996.63,clip,35.071600000000004
Center_Owens_Pt3_No,2021-06-21,WTGN,488157.781,4795996.63,vor,33.24610757306451
Center_Owens_Pt3_No,2021-08-03,WTGN,488157.781,4795996.63,vor,27.113405593818122
Center_Owens_Pt3_No,2022-06-27,WTGN,488157.781,4795996.63,vor,58.64610350176405
Center_Owens_Pt3_No,2022-08-08,WTGN,488157.781,4795996.63,vor,63.603702722044154
Center_Owens_Pt4_No,2019-06-11,WTGN,487927.781,4796656.63,clip,36.620000000000005
Center_Owens_Pt4_No,2020-06-22,WTGN,487927.781,4796656.63,clip,51.4118
Center_Owens_Pt4_No,2021-06-22,WTGN,487927.781,4796656.63,clip,29.004
Center_Owens_Pt4_No,2022-06-27,WTGN,487927.781,4796656.63,vor,71.15434386895097
Center_Owens_Pt5_No,2019-06-12,WTGN,487747.781,4796966.63,clip,88.86
Center_Owens_Pt5_No,2021-06-22,WTGN,487747.781,4796966.63,clip,46.048
Center_Owens_Pt5_No,2021-06-22,WTGN,487747.781,4796966.63,vor,49.15918338256525
Center_Owens_Pt5_No,2021-08-03,WTGN,487747.781,4796966.63,vor,69.19735495530196
Center_Owens_Pt5_No,2022-06-27,WTGN,487747.781,4796966.63,vor,123.44767050723163
Center_Owens_Pt5_No,2022-08-08,WTGN,487747.781,4796966.63,vor,63.43173212451431
Center_Owens_Pt6_No,2019-06-19,WTGN,487867.781,4797606.63,clip,48.74
Center_Owens_Pt6_No,2021-06-28,WTGN,487867.781,4797606.63,clip,36.234
Center_Owens_Pt6_No,2021-06-28,WTGN,487867.781,4797606.63,vor,31.41417313747724
Center_Owens_Pt6_No,2021-08-03,WTGN,487867.781,4797606.63,vor,7.977040261087478
Center_Owens_Pt6_No,2022-06-27,WTGN,487867.781,4797606.63,vor,26.199723088553384
Center_Owens_Pt7_No,2019-06-19,WTGN,487877.781,4797446.63,clip,50.76
Center_Owens_Pt7_No,2021-06-22,WTGN,487877.781,4797446.63,clip,64.528
Center_Owens_Pt7_No,2021-06-22,WTGN,487877.781,4797446.63,vor,60.137022009563914
Center_Owens_Pt7_No,2021-08-03,WTGN,487877.781,4797446.63,vor,18.470575580319377
Center_Owens_Pt7_No,2022-06-27,WTGN,487877.781,4797446.63,vor,38.67709205785024
Center_Owens_Pt7_No,2022-08-08,WTGN,487877.781,4797446.63,vor,25.46402368561046
Center_Owens_Pt8_No,2019-06-12,WTGN,487987.781,4797116.63,clip,207.92
Center_Owens_Pt8_No,2021-06-22,WTGN,487987.781,4797116.63,clip,70.29540000000001
Center_Owens_Pt8_No,2021-06-22,WTGN,487987.781,4797116.63,vor,56.50513146465659
Center_Owens_Pt8_No,2021-08-03,WTGN,487987.781,4797116.63,vor,66.90771788617377
Center_Owens_Pt8_No,2022-06-27,WTGN,487987.781,4797116.63,vor,140.70981780849698
Center_Owens_Pt8_No,2022-08-08,WTGN,487987.781,4797116.63,vor,81.27430151974545
Center_Owens_Pt9_No,2019-06-12,WTGN,488297.781,4796686.63,clip,151.72000000000003
Center_Owens_Pt9_No,2020-06-22,WTGN,488297.781,4796686.63,clip,37.2
Center_Owens_Pt9_No,2020-06-22,WTGN,488297.781,4796686.63,vor,52.07805832398238
Center_Owens_Pt9_No,2021-06-22,WTGN,488297.781,4796686.63,clip,36.606
Center_Owens_Pt9_No,2021-06-22,WTGN,488297.781,4796686.63,vor,81.63673103557767
Center_Owens_Pt9_No,2021-08-03,WTGN,488297.781,4796686.63,vor,70.84211021182894
Center_Owens_Pt9_No,2022-06-27,WTGN,488297.781,4796686.63,vor,116.48021373436006
E1.1,2015-07-01,BIRD,501818.0,4832768.0,vor,63.17365324126786
E1.1,2016-08-01,BIRD,501818.0,4832768.0,vor,51.16359006299167
E1.1,2017-07-15,BIRD,501818.0,4832768.0,vor,28.059477789526014
E1.2,2015-07-01,BIRD,501936.0,4832548.0,vor,184.71876375245506
E1.2,2017-07-15,BIRD,501936.0,4832548.0,vor,96.62509207195549
E1.3,2015-07-01,BIRD,502053.0,4832327.0,vor,128.48323544306692
E1.3,2017-07-15,BIRD,502053.0,4832327.0,vor,56.08163875365041
E1.4,2015-07-01,BIRD,502171.0,4832107.0,vor,115.86652630014957
E1.4,2017-07-15,BIRD,502171.0,4832107.0,vor,29.2259860469625
E1.5,2015-07-01,BIRD,502288.0,4831886.0,vor,63.38381677234601
E1.5,2017-07-15,BIRD,502288.0,4831886.0,vor,29.652400194708456
E10.1,2015-06-13,BIRD,499212.0,4823671.0,vor,34.64802862610089
E10.1,2016-08-09,BIRD,499212.0,4823671.0,vor,63.66194582451698
E10.1,2017-07-04,BIRD,499212.0,4823671.0,vor,85.31168506541538
E10.1,2018-07-01,BIRD,499212.0,4823671.0,vor,25.80632952808555
E10.1,2019-06-17,BIRD,499212.0,4823671.0,vor,45.052545993655066
E10.2,2015-06-13,BIRD,499397.0,4823503.0,vor,65.96337220034755
E10.2,2016-08-09,BIRD,499397.0,4823503.0,vor,35.42240970786741
E10.2,2017-07-04,BIRD,499397.0,4823503.0,vor,39.23994974433015
E10.2,2018-07-01,BIRD,499397.0,4823503.0,vor,52.25410567938325
E10.2,2019-06-17,BIRD,499397.0,4823503.0,vor,61.05193937160121
E10.3,2015-06-13,BIRD,499581.0,4823334.0,vor,16.063723199052692
E10.3,2016-08-09,BIRD,499581.0,4823334.0,vor,32.89320661932113
E10.3,2017-07-04,BIRD,499581.0,4823334.0,vor,35.821089202613194
E10.3,2017-08-01,PDOG,499602.23,4823340.79,clip,40.7701
E10.3,2018-07-01,BIRD,499581.0,4823334.0,vor,55.87598734100666
E10.3,2018-07-17,PDOG,499604.0,4823329.0,clip,61.018
E10.3,2018-07-18,PDOG,499600.0,4823320.0,clip,125.15
E10.3,2019-06-18,BIRD,499581.0,4823334.0,vor,59.78527894576567
E10.3,2019-07-17,PDOG,499611.0,4823337.0,clip,24.494
E10.3,2021-07-21,PDOG,499621.0,4823352.0,clip,27.992
E10.3,2022-07-18,PDOG,499594.0,4823333.1,clip,39.52799999999999
E10.3,2023-04-29,PDOG,499598.0,4823338.0,vor,16.59779500173548
E10.3,2023-07-18,PDOG,499594.0,4823331.0,vor,56.30105372162094
E10.3,2024-07-17,PDOG,499604.0,4823338.0,vor,41.774730729507425
E10.4,2015-06-13,BIRD,499765.0,4823165.0,vor,79.07536503766549
E10.4,2016-08-09,BIRD,499765.0,4823165.0,vor,16.942255098216474
E10.4,2017-07-04,BIRD,499765.0,4823165.0,vor,35.22955362160843
E10.4,2018-07-01,BIRD,499765.0,4823165.0,vor,125.20647726286631
E10.4,2019-06-18,BIRD,499765.0,4823165.0,vor,86.88757147057953
E10.5,2015-06-14,BIRD,499950.0,4822996.0,vor,47.57268108285045
E10.5,2016-08-09,BIRD,499950.0,4822996.0,vor,7.429518164726929
E10.5,2017-07-04,BIRD,499950.0,4822996.0,vor,20.69346219098738
E10.5,2018-07-01,BIRD,499950.0,4822996.0,vor,91.12767963413786
E10.5,2019-06-17,BIRD,499950.0,4822996.0,vor,60.37065133943868
E10.6,2015-06-14,BIRD,500134.0,4822827.0,vor,21.227327255166568
E10.6,2016-08-09,BIRD,500134.0,4822827.0,vor,1.478478277504656
E10.6,2017-07-04,BIRD,500134.0,4822827.0,vor,24.63799343622631
E10.6,2017-08-01,PDOG,500131.31,4822813.85,clip,29.68
E10.6,2018-07-01,BIRD,500134.0,4822827.0,vor,80.88828208188978
E10.6,2019-06-18,BIRD,500134.0,4822827.0,vor,89.0395686631514
E10.7,2015-06-14,BIRD,500318.0,4822658.0,vor,33.90605434912572
E10.7,2016-08-09,BIRD,500318.0,4822658.0,vor,18.522186438658647
E10.7,2017-07-04,BIRD,500318.0,4822658.0,vor,26.179502543169118
E10.7,2017-08-01,PDOG,500326.76,4822658.32,clip,50.900000000000006
E10.7,2018-07-01,BIRD,500318.0,4822658.0,vor,189.70694532426936
E11.1,2015-08-12,BIRD,500423.0,4822012.0,vor,91.56885008675516
E11.1,2016-07-22,BIRD,500423.0,4822012.0,vor,40.29800079269026
E11.1,2017-07-28,BIRD,500423.0,4822012.0,vor,32.13030428526937
E11.1,2018-07-01,BIRD,500423.0,4822012.0,vor,88.63528119311248
E11.1,2019-06-19,BIRD,500423.0,4822012.0,vor,89.57675092659053
E11.2,2015-08-12,BIRD,500201.0,4821898.0,vor,98.95000893320243
E11.2,2016-07-22,BIRD,500201.0,4821898.0,vor,96.5608482945253
E11.2,2017-07-28,BIRD,500201.0,4821898.0,vor,85.06856823491599
E11.2,2018-07-01,BIRD,500201.0,4821898.0,vor,197.35140160003428
E11.2,2019-06-19,BIRD,500201.0,4821898.0,vor,118.51981797645658
E11.3,2015-08-12,BIRD,499978.0,4821785.0,vor,199.11681098164843
E11.3,2016-07-22,BIRD,499978.0,4821785.0,vor,108.92237194302169
E11.3,2017-07-28,BIRD,499978.0,4821785.0,vor,28.046043987449526
E11.3,2018-07-01,BIRD,499978.0,4821785.0,vor,196.8747605800163
E11.3,2019-06-19,BIRD,499978.0,4821785.0,vor,129.91604239225578
E11.4,2015-08-12,BIRD,499756.0,4821671.0,vor,159.4455514960648
E11.4,2016-07-22,BIRD,499756.0,4821671.0,vor,78.44195324771815
E11.4,2017-07-28,BIRD,499756.0,4821671.0,vor,64.78772396654452
E11.4,2018-07-01,BIRD,499756.0,4821671.0,vor,238.22625901467208
E11.4,2019-06-19,BIRD,499756.0,4821671.0,vor,162.04653967219855
E11.5,2015-08-11,BIRD,499533.0,4821557.0,vor,65.58720651104649
E11.5,2016-07-22,BIRD,499533.0,4821557.0,vor,6.382315303748309
E11.5,2017-07-28,BIRD,499533.0,4821557.0,vor,19.95638564648781
E11.5,2018-07-01,BIRD,499533.0,4821557.0,vor,69.04417488821467
E11.5,2019-06-19,BIRD,499533.0,4821557.0,vor,57.02048634213422
E11.6,2015-08-11,BIRD,499310.0,4821443.0,vor,32.118509129007265
E11.6,2016-07-22,BIRD,499310.0,4821443.0,vor,7.7751123809749645
E11.6,2017-07-28,BIRD,499310.0,4821443.0,vor,10.608338054842138
E11.6,2018-07-01,BIRD,499310.0,4821443.0,vor,45.51874676802096
E11.6,2019-06-19,BIRD,499310.0,4821443.0,vor,42.86690466914324
E12.1,2015-07-30,BIRD,498386.0,4822416.0,vor,103.7221142166401
E12.1,2016-07-22,BIRD,498386.0,4822416.0,vor,62.980129062736836
E12.1,2017-07-14,BIRD,498386.0,4822416.0,vor,80.82197696091349
E12.1,2018-07-01,BIRD,498386.0,4822416.0,vor,136.37515804880593
E12.1,2019-06-17,BIRD,498386.0,4822416.0,vor,137.00915657905486
E12.2,2015-07-30,BIRD,498427.0,4822170.0,vor,110.61607285615315
E12.2,2016-07-22,BIRD,498427.0,4822170.0,vor,43.87210967000995
E12.2,2017-07-14,BIRD,498427.0,4822170.0,vor,53.04256481550195
E12.2,2018-07-01,BIRD,498427.0,4822170.0,vor,55.574791029137124
E12.2,2019-06-17,BIRD,498427.0,4822170.0,vor,70.09979714440195
E12.3,2015-07-30,BIRD,498469.0,4821923.0,vor,117.44907215776874
E12.3,2016-07-22,BIRD,498469.0,4821923.0,vor,21.631679911871068
E12.3,2017-07-14,BIRD,498469.0,4821923.0,vor,48.92180370451716
E12.3,2018-07-01,BIRD,498469.0,4821923.0,vor,100.57995177148953
E12.3,2019-06-17,BIRD,498469.0,4821923.0,vor,82.08183235625688
E12.4,2015-07-30,BIRD,498510.0,4821677.0,vor,142.68876656533246
E12.4,2016-07-22,BIRD,498510.0,4821677.0,vor,52.16340303924739
E12.4,2017-07-14,BIRD,498510.0,4821677.0,vor,50.43451799381998
E12.4,2018-07-01,BIRD,498510.0,4821677.0,vor,180.25976009879102
E12.4,2019-06-17,BIRD,498510.0,4821677.0,vor,136.3723077231785
E12.5,2015-07-30,BIRD,498551.0,4821430.0,vor,162.0689221672862
E12.5,2016-07-22,BIRD,498551.0,4821430.0,vor,47.91198643291951
E12.5,2017-07-14,BIRD,498551.0,4821430.0,vor,71.86962065653775
E12.5,2018-07-01,BIRD,498551.0,4821430.0,vor,205.86470572689606
