index,model,numb_vars,formula,project,R2,R2_adj,AIC,rmse_kg_mean,rmse_kg_sd,mpe,rmse_pct_mean,rmse_pct_sd,rmse_pct_max,mae_kg_mean|,mae_kg_sd,mae_orig_mean,mae_orig_sd,rmse_orig_mean,rmse_orig_sd,rmse_orig_pct_mean,rmse_orig_pct_sd,rmse_kg_low_mean,rmse_pct_low_mean,mpe_low,mae_kg_mean,mae_kg_max,mae_pct_mean,mae_pct_sd,mae_pct_max
861,Project,5,np.log(bm) ~ ndti + swir1 + bai_126 + bai_236 + bai_246 + ndti:swir1 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + swir1:bai_126 + swir1:bai_236 + swir1:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.3438,0.2126,87.3572,690.2838,219.2365,0.1631,0.5605,0.178,0.874,,105.8989,0.3415,0.0502,0.4675,0.0879,0.0664,0.0125,710.3594,1.2989,1.0399,447.2716,637.0233,0.3632,0.086,0.5172
862,Project,5,np.log(bm) ~ satvi + ndii7 + nir + swir1 + bai_126 + satvi:ndii7 + satvi:nir + satvi:swir1 + satvi:bai_126 + ndii7:nir + ndii7:swir1 + ndii7:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126,FIRE,0.3132,0.1758,91.5089,596.3418,121.7542,0.1602,0.4842,0.0989,0.6075,,49.4801,0.3436,0.0455,0.4689,0.0869,0.0666,0.0123,880.6516,1.5954,1.3301,412.3366,457.7806,0.3348,0.0402,0.3717
863,Project,5,np.log(bm) ~ satvi + ndii7 + nir + swir1 + bai_236 + satvi:ndii7 + satvi:nir + satvi:swir1 + satvi:bai_236 + ndii7:nir + ndii7:swir1 + ndii7:bai_236 + nir:swir1 + nir:bai_236 + swir1:bai_236,FIRE,0.3773,0.2527,82.5912,570.7879,178.2271,0.1342,0.4634,0.1447,0.6628,,104.9473,0.3252,0.0584,0.4312,0.088,0.0613,0.0125,598.797,1.073,0.9,402.915,582.8842,0.3271,0.0852,0.4733
864,Project,5,np.log(bm) ~ satvi + ndii7 + nir + swir2 + bai_126 + satvi:ndii7 + satvi:nir + satvi:swir2 + satvi:bai_126 + ndii7:nir + ndii7:swir2 + ndii7:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126,FIRE,0.3582,0.2298,85.3457,607.2596,152.6127,0.1687,0.4931,0.1239,0.6819,,57.629,0.3352,0.05,0.4604,0.0913,0.0654,0.013,897.5074,1.6443,1.2883,408.4452,456.8608,0.3316,0.0468,0.3709
865,Project,5,np.log(bm) ~ satvi + ndii7 + nir + swir2 + bai_236 + satvi:ndii7 + satvi:nir + satvi:swir2 + satvi:bai_236 + ndii7:nir + ndii7:swir2 + ndii7:bai_236 + nir:swir2 + nir:bai_236 + swir2:bai_236,FIRE,0.3923,0.2708,80.3658,573.534,127.5669,0.164,0.4657,0.1036,0.6095,,58.6404,0.3226,0.055,0.4513,0.0995,0.0641,0.0141,849.9225,1.5516,1.2183,383.58,444.0504,0.3114,0.0476,0.3605
866,Project,5,np.log(bm) ~ satvi + ndii7 + nir + bai_126 + bai_236 + satvi:ndii7 + satvi:nir + satvi:bai_126 + satvi:bai_236 + ndii7:nir + ndii7:bai_126 + ndii7:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236,FIRE,0.3665,0.2398,84.1554,569.7728,128.862,0.148,0.4626,0.1046,0.6306,,55.7942,0.3455,0.0547,0.4591,0.1042,0.0652,0.0148,764.6852,1.3806,1.1372,408.6716,481.1377,0.3318,0.0453,0.3907
867,Project,5,np.log(bm) ~ satvi + ndii7 + swir1 + bai_126 + bai_236 + satvi:ndii7 + satvi:swir1 + satvi:bai_126 + satvi:bai_236 + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_236 + swir1:bai_126 + swir1:bai_236 + bai_126:bai_236,FIRE,0.3643,0.2371,84.4738,606.5793,126.5153,0.1569,0.4925,0.1027,0.612,,52.0926,0.3555,0.0488,0.4779,0.0985,0.0679,0.014,868.5322,1.5822,1.2628,423.6732,470.4238,0.344,0.0423,0.382
868,Project,5,np.log(bm) ~ satvi + ndii7 + swir2 + bai_126 + bai_236 + satvi:ndii7 + satvi:swir2 + satvi:bai_126 + satvi:bai_236 + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,FIRE,0.369,0.2428,83.7912,569.8523,117.0373,0.1427,0.4627,0.095,0.6172,,52.4482,0.3488,0.0506,0.4611,0.0957,0.0655,0.0136,746.2895,1.3482,1.101,412.2749,471.9609,0.3347,0.0426,0.3832
869,Project,5,np.log(bm) ~ satvi + nir + swir1 + bai_126 + bai_236 + satvi:nir + satvi:swir1 + satvi:bai_126 + satvi:bai_236 + nir:swir1 + nir:bai_126 + nir:bai_236 + swir1:bai_126 + swir1:bai_236 + bai_126:bai_236,FIRE,0.3816,0.258,81.9535,526.567,152.2692,0.1199,0.4275,0.1236,0.5993,,71.5282,0.321,0.0553,0.4263,0.1023,0.0606,0.0145,641.2235,1.1376,0.9601,377.9488,453.7196,0.3069,0.0581,0.3684
870,Project,5,np.log(bm) ~ satvi + nir + swir1 + bai_126 + bai_246 + satvi:nir + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + nir:swir1 + nir:bai_126 + nir:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,FIRE,0.3124,0.1749,91.6064,944.4413,669.0745,0.3049,0.7668,0.5433,1.8054,,169.9424,0.3607,0.0559,0.5259,0.1576,0.0747,0.0224,1766.2623,3.3201,2.26,496.3261,811.05,0.403,0.138,0.6585
871,Project,5,np.log(bm) ~ satvi + nir + swir1 + bai_236 + bai_246 + satvi:nir + satvi:swir1 + satvi:bai_236 + satvi:bai_246 + nir:swir1 + nir:bai_236 + nir:bai_246 + swir1:bai_236 + swir1:bai_246 + bai_236:bai_246,FIRE,0.3627,0.2352,84.7003,553.7675,104.2869,0.1379,0.4496,0.0847,0.5565,,72.6576,0.3425,0.0567,0.4536,0.0841,0.0645,0.012,667.2338,1.2019,1.0396,407.5455,514.61,0.3309,0.059,0.4178
872,Project,5,np.log(bm) ~ satvi + nir + swir2 + bai_126 + bai_236 + satvi:nir + satvi:swir2 + satvi:bai_126 + satvi:bai_236 + nir:swir2 + nir:bai_126 + nir:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,FIRE,0.3856,0.2627,81.368,562.6007,196.4711,0.1311,0.4568,0.1595,0.7315,,85.6412,0.3303,0.0689,0.4363,0.1192,0.062,0.0169,693.6486,1.2398,0.9825,397.2534,498.9395,0.3225,0.0695,0.4051
873,Project,5,np.log(bm) ~ satvi + nir + swir2 + bai_126 + bai_246 + satvi:nir + satvi:swir2 + satvi:bai_126 + satvi:bai_246 + nir:swir2 + nir:bai_126 + nir:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,FIRE,0.3531,0.2237,86.0569,919.3449,741.1981,0.3051,0.7465,0.6018,1.9376,,187.0732,0.359,0.068,0.5161,0.1598,0.0733,0.0227,1703.7847,3.2069,2.1984,490.8174,842.6581,0.3985,0.1519,0.6842
874,Project,5,np.log(bm) ~ satvi + nir + swir2 + bai_236 + bai_246 + satvi:nir + satvi:swir2 + satvi:bai_236 + satvi:bai_246 + nir:swir2 + nir:bai_236 + nir:bai_246 + swir2:bai_236 + swir2:bai_246 + bai_236:bai_246,FIRE,0.4221,0.3066,75.7901,514.2251,138.7695,0.103,0.4175,0.1127,0.6093,,92.5076,0.3101,0.0544,0.412,0.0708,0.0586,0.0101,454.8265,0.8147,0.6915,374.4807,536.6405,0.3041,0.0751,0.4357
875,Project,5,np.log(bm) ~ satvi + nir + bai_126 + bai_236 + bai_246 + satvi:nir + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + nir:bai_126 + nir:bai_236 + nir:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.3677,0.2413,83.9754,680.6927,296.6904,0.1945,0.5527,0.2409,1.0124,,93.8308,0.3568,0.061,0.488,0.1322,0.0693,0.0188,1034.9267,1.9269,1.4364,438.2413,609.068,0.3558,0.0762,0.4945
876,Project,5,np.log(bm) ~ satvi + swir1 + bai_126 + bai_236 + bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + swir1:bai_126 + swir1:bai_236 + swir1:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.3679,0.2415,83.955,586.4482,103.8336,0.1473,0.4762,0.0843,0.5689,,51.6171,0.3472,0.0461,0.4643,0.0929,0.066,0.0132,757.0486,1.3747,1.1209,415.7342,477.7671,0.3376,0.0419,0.3879
877,Project,5,np.log(bm) ~ satvi + swir2 + bai_126 + bai_236 + bai_246 + satvi:swir2 + satvi:bai_126 + satvi:bai_236 + satvi:bai_246 + swir2:bai_126 + swir2:bai_236 + swir2:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.3717,0.2461,83.3994,586.5299,135.5827,0.1397,0.4762,0.1101,0.6168,,69.4231,0.3455,0.0536,0.4571,0.0994,0.065,0.0141,665.107,1.2035,0.9756,419.8197,520.5507,0.3409,0.0564,0.4227
878,Project,5,np.log(bm) ~ ndii7 + nir + swir1 + bai_126 + bai_136 + ndii7:nir + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_136 + nir:swir1 + nir:bai_126 + nir:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,FIRE,0.2897,0.1477,94.5619,773.9328,295.6753,0.2165,0.6284,0.2401,1.0445,,94.9011,0.3608,0.0593,0.5028,0.1284,0.0715,0.0182,1120.5309,2.0884,1.5427,472.11,591.699,0.3833,0.0771,0.4804
879,Project,5,np.log(bm) ~ ndii7 + nir + swir1 + bai_126 + bai_236 + ndii7:nir + ndii7:swir1 + ndii7:bai_126 + ndii7:bai_236 + nir:swir1 + nir:bai_126 + nir:bai_236 + swir1:bai_126 + swir1:bai_236 + bai_126:bai_236,FIRE,0.3117,0.174,91.7066,916.2547,433.8987,0.2509,0.7439,0.3523,1.248,,156.1086,0.3712,0.0714,0.5233,0.1438,0.0744,0.0204,1269.1533,2.3748,1.7153,515.8215,723.7521,0.4188,0.1268,0.5876
880,Project,5,np.log(bm) ~ ndii7 + nir + swir2 + bai_126 + bai_136 + ndii7:nir + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_136 + nir:swir2 + nir:bai_126 + nir:bai_136 + swir2:bai_126 + swir2:bai_136 + bai_126:bai_136,FIRE,0.3431,0.2117,87.4578,639.2598,158.6137,0.1587,0.519,0.1288,0.636,,98.1779,0.3544,0.0749,0.4697,0.104,0.0667,0.0148,831.1063,1.5279,1.1782,435.4029,560.9413,0.3535,0.0797,0.4555
881,Project,5,np.log(bm) ~ ndii7 + nir + swir2 + bai_126 + bai_236 + ndii7:nir + ndii7:swir2 + ndii7:bai_126 + ndii7:bai_236 + nir:swir2 + nir:bai_126 + nir:bai_236 + swir2:bai_126 + swir2:bai_236 + bai_126:bai_236,FIRE,0.352,0.2224,86.2142,729.6922,233.6841,0.1993,0.5925,0.1897,0.7817,,108.6152,0.3655,0.0767,0.4915,0.1198,0.0698,0.017,1063.5418,1.9663,1.434,462.6703,590.8623,0.3757,0.0882,0.4797
882,Project,5,np.log(bm) ~ nir + swir1 + bai_126 + bai_136 + bai_246 + nir:swir1 + nir:bai_126 + nir:bai_136 + nir:bai_246 + swir1:bai_126 + swir1:bai_136 + swir1:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,FIRE,0.3132,0.1758,91.5072,781.1005,418.3378,0.2195,0.6342,0.3397,1.2904,,126.5326,0.353,0.0664,0.4907,0.1462,0.0697,0.0208,1192.5645,2.242,1.622,464.3861,682.4155,0.3771,0.1027,0.5541
883,Project,5,np.log(bm) ~ nir + swir1 + bai_126 + bai_236 + bai_246 + nir:swir1 + nir:bai_126 + nir:bai_236 + nir:bai_246 + swir1:bai_126 + swir1:bai_236 + swir1:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.3191,0.1829,90.7271,919.6831,611.8222,0.2747,0.7467,0.4968,1.7035,,176.673,0.3687,0.0748,0.5218,0.1703,0.0742,0.0242,1541.1227,2.9034,2.0469,507.4988,814.3614,0.4121,0.1434,0.6612
884,Project,5,np.log(bm) ~ nir + swir2 + bai_126 + bai_136 + bai_246 + nir:swir2 + nir:bai_126 + nir:bai_136 + nir:bai_246 + swir2:bai_126 + swir2:bai_136 + swir2:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,FIRE,0.3714,0.2457,83.4414,601.5288,165.6689,0.1352,0.4884,0.1345,0.6445,,97.875,0.3382,0.0704,0.4525,0.1034,0.0643,0.0147,672.6039,1.2401,1.0131,415.7796,548.8124,0.3376,0.0795,0.4456
885,Project,5,np.log(bm) ~ nir + swir2 + bai_126 + bai_236 + bai_246 + nir:swir2 + nir:bai_126 + nir:bai_236 + nir:bai_246 + swir2:bai_126 + swir2:bai_236 + swir2:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,FIRE,0.3996,0.2795,79.2744,591.2482,196.8075,0.1264,0.4801,0.1598,0.723,,126.5491,0.3482,0.0837,0.451,0.1107,0.0641,0.0157,617.8393,1.1358,0.9578,423.6146,632.8964,0.344,0.1028,0.5139
886,Project,6,np.log(bm) ~ dfi + ndvi + ndti + satvi + nir + swir1 + dfi:ndvi + dfi:ndti + dfi:satvi + dfi:nir + dfi:swir1 + ndvi:ndti + ndvi:satvi + ndvi:nir + ndvi:swir1 + ndti:satvi + ndti:nir + ndti:swir1 + satvi:nir + satvi:swir1 + nir:swir1,FIRE,0.3951,0.2111,91.9438,822.3702,592.2218,0.1627,0.6677,0.4809,1.6287,,201.4693,0.3756,0.0596,0.5101,0.1053,0.0725,0.015,760.7447,1.3941,1.0966,493.908,894.6471,0.401,0.1636,0.7264
887,Project,6,np.log(bm) ~ dfi + ndvi + ndti + satvi + nir + bai_126 + dfi:ndvi + dfi:ndti + dfi:satvi + dfi:nir + dfi:bai_126 + ndvi:ndti + ndvi:satvi + ndvi:nir + ndvi:bai_126 + ndti:satvi + ndti:nir + ndti:bai_126 + satvi:nir + satvi:bai_126 + nir:bai_126,FIRE,0.3688,0.1767,95.8256,603.5067,125.1411,0.1624,0.49,0.1016,0.6741,,67.131,0.3685,0.0674,0.473,0.1073,0.0672,0.0153,709.8587,1.287,1.0417,442.912,552.5638,0.3596,0.0545,0.4487
888,Project,6,np.log(bm) ~ dfi + ndvi + ndti + satvi + nir + bai_246 + dfi:ndvi + dfi:ndti + dfi:satvi + dfi:nir + dfi:bai_246 + ndvi:ndti + ndvi:satvi + ndvi:nir + ndvi:bai_246 + ndti:satvi + ndti:nir + ndti:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,FIRE,0.4148,0.2367,88.9398,605.6348,183.0156,0.1429,0.4917,0.1486,0.7377,,136.8719,0.3474,0.0678,0.4497,0.0813,0.0639,0.0116,572.8897,1.0232,0.8086,439.0344,688.5068,0.3565,0.1111,0.559
889,Project,6,np.log(bm) ~ dfi + ndvi + ndti + satvi + swir1 + bai_126 + dfi:ndvi + dfi:ndti + dfi:satvi + dfi:swir1 + dfi:bai_126 + ndvi:ndti + ndvi:satvi + ndvi:swir1 + ndvi:bai_126 + ndti:satvi + ndti:swir1 + ndti:bai_126 + satvi:swir1 + satvi:bai_126 + swir1:bai_126,FIRE,0.3674,0.1748,96.0297,585.7586,151.6266,0.1146,0.4756,0.1231,0.6847,,79.2284,0.3604,0.0683,0.463,0.1022,0.0658,0.0145,631.9846,1.123,0.9126,426.0249,526.591,0.3459,0.0643,0.4276
890,Project,6,np.log(bm) ~ dfi + ndvi + ndti + satvi + swir1 + bai_246 + dfi:ndvi + dfi:ndti + dfi:satvi + dfi:swir1 + dfi:bai_246 + ndvi:ndti + ndvi:satvi + ndvi:swir1 + ndvi:bai_246 + ndti:satvi + ndti:swir1 + ndti:bai_246 + satvi:swir1 + satvi:bai_246 + swir1:bai_246,FIRE,0.3672,0.1746,96.0532,510.786,112.7556,0.0993,0.4147,0.0916,0.5162,,72.5826,0.3246,0.0529,0.4398,0.062,0.0625,0.0088,566.175,1.0131,0.8712,369.4064,434.2606,0.2999,0.0589,0.3526
891,Project,6,np.log(bm) ~ dfi + ndvi + ndti + satvi + bai_126 + bai_246 + dfi:ndvi + dfi:ndti + dfi:satvi + dfi:bai_126 + dfi:bai_246 + ndvi:ndti + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + ndti:satvi + ndti:bai_126 + ndti:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,FIRE,0.3538,0.1571,97.96,603.1563,112.6256,0.1587,0.4897,0.0914,0.6352,,65.0488,0.357,0.0704,0.4758,0.1078,0.0676,0.0153,714.6389,1.2864,1.0458,428.7862,517.4085,0.3482,0.0528,0.4201
892,Project,6,np.log(bm) ~ dfi + ndvi + ndti + nir + swir1 + bai_126 + dfi:ndvi + dfi:ndti + dfi:nir + dfi:swir1 + dfi:bai_126 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndvi:bai_126 + ndti:nir + ndti:swir1 + ndti:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126,FIRE,0.3926,0.2078,92.3186,575.9079,91.3294,0.1416,0.4676,0.0742,0.5624,,56.9368,0.3508,0.0676,0.4583,0.1045,0.0651,0.0149,660.6739,1.2007,0.9777,417.3654,484.016,0.3389,0.0462,0.393
893,Project,6,np.log(bm) ~ dfi + ndvi + ndti + nir + swir1 + bai_136 + dfi:ndvi + dfi:ndti + dfi:nir + dfi:swir1 + dfi:bai_136 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndvi:bai_136 + ndti:nir + ndti:swir1 + ndti:bai_136 + nir:swir1 + nir:bai_136 + swir1:bai_136,FIRE,0.4336,0.2612,85.9649,721.7172,360.2327,0.2067,0.586,0.2925,1.1382,,116.7689,0.3807,0.0642,0.5063,0.1213,0.072,0.0172,1069.2231,1.9895,1.4784,472.0409,640.106,0.3833,0.0948,0.5197
894,Project,6,np.log(bm) ~ dfi + ndvi + ndti + nir + swir1 + bai_246 + dfi:ndvi + dfi:ndti + dfi:nir + dfi:swir1 + dfi:bai_246 + ndvi:ndti + ndvi:nir + ndvi:swir1 + ndvi:bai_246 + ndti:nir + ndti:swir1 + ndti:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,FIRE,0.4152,0.2372,88.8716,691.8443,217.4549,0.1758,0.5617,0.1766,0.8434,,154.1135,0.378,0.062,0.4896,0.0769,0.0696,0.0109,754.8166,1.3853,1.1008,490.4513,786.5442,0.3982,0.1251,0.6386
895,Project,6,np.log(bm) ~ dfi + ndvi + ndti + nir + bai_126 + bai_136 + dfi:ndvi + dfi:ndti + dfi:nir + dfi:bai_126 + dfi:bai_136 + ndvi:ndti + ndvi:nir + ndvi:bai_126 + ndvi:bai_136 + ndti:nir + ndti:bai_126 + ndti:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136,FIRE,0.4672,0.3051,80.3997,660.2388,236.8688,0.1859,0.5361,0.1923,0.7687,,137.3583,0.3643,0.0724,0.4682,0.1099,0.0665,0.0156,644.9728,1.1665,0.8986,468.8534,679.795,0.3807,0.1115,0.552
896,Project,6,np.log(bm) ~ dfi + ndvi + ndti + nir + bai_126 + bai_246 + dfi:ndvi + dfi:ndti + dfi:nir + dfi:bai_126 + dfi:bai_246 + ndvi:ndti + ndvi:nir + ndvi:bai_126 + ndvi:bai_246 + ndti:nir + ndti:bai_126 + ndti:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246,FIRE,0.4227,0.247,87.6976,764.1406,289.2835,0.1988,0.6204,0.2349,1.0515,,174.2999,0.388,0.0691,0.5079,0.0958,0.0722,0.0136,702.9081,1.2881,0.9928,518.9417,849.3945,0.4214,0.1415,0.6897
897,Project,6,np.log(bm) ~ dfi + ndvi + ndti + nir + bai_136 + bai_246 + dfi:ndvi + dfi:ndti + dfi:nir + dfi:bai_136 + dfi:bai_246 + ndvi:ndti + ndvi:nir + ndvi:bai_136 + ndvi:bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,FIRE,0.4366,0.2652,85.4791,702.2586,207.08,0.2093,0.5702,0.1681,0.7667,,146.0963,0.3807,0.0765,0.4946,0.1144,0.0703,0.0163,793.5467,1.4673,1.1243,493.6998,749.1659,0.4009,0.1186,0.6083
898,Project,6,np.log(bm) ~ dfi + ndvi + ndti + swir1 + bai_126 + bai_136 + dfi:ndvi + dfi:ndti + dfi:swir1 + dfi:bai_126 + dfi:bai_136 + ndvi:ndti + ndvi:swir1 + ndvi:bai_126 + ndvi:bai_136 + ndti:swir1 + ndti:bai_126 + ndti:bai_136 + swir1:bai_126 + swir1:bai_136 + bai_126:bai_136,FIRE,0.4354,0.2635,85.6811,635.8067,187.3647,0.1689,0.5162,0.1521,0.744,,113.6277,0.366,0.0677,0.4781,0.0906,0.0679,0.0129,621.241,1.1115,0.909,459.4917,619.5314,0.3731,0.0923,0.503
899,Project,6,np.log(bm) ~ dfi + ndvi + ndti + swir1 + bai_126 + bai_246 + dfi:ndvi + dfi:ndti + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + ndvi:ndti + ndvi:swir1 + ndvi:bai_126 + ndvi:bai_246 + ndti:swir1 + ndti:bai_126 + ndti:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,FIRE,0.3827,0.1949,93.793,620.5885,93.3712,0.1611,0.5039,0.0758,0.5533,,66.3798,0.3489,0.0684,0.4686,0.1012,0.0666,0.0144,694.0157,1.264,1.0143,429.2731,488.9158,0.3485,0.0539,0.397
900,Project,6,np.log(bm) ~ dfi + ndvi + ndti + swir1 + bai_136 + bai_246 + dfi:ndvi + dfi:ndti + dfi:swir1 + dfi:bai_136 + dfi:bai_246 + ndvi:ndti + ndvi:swir1 + ndvi:bai_136 + ndvi:bai_246 + ndti:swir1 + ndti:bai_136 + ndti:bai_246 + swir1:bai_136 + swir1:bai_246 + bai_136:bai_246,FIRE,0.4243,0.2491,87.4428,781.8473,470.4292,0.2373,0.6348,0.382,1.3788,,133.6899,0.3808,0.0723,0.5188,0.138,0.0737,0.0196,1241.7655,2.3256,1.6738,479.2011,705.0957,0.3891,0.1085,0.5725
901,Project,6,np.log(bm) ~ dfi + ndvi + ndti + bai_126 + bai_136 + bai_246 + dfi:ndvi + dfi:ndti + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + ndvi:ndti + ndvi:bai_126 + ndvi:bai_136 + ndvi:bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,FIRE,0.4521,0.2854,82.9395,687.4457,215.5949,0.1845,0.5582,0.1751,0.8809,,92.4831,0.3645,0.0709,0.4744,0.1153,0.0674,0.0164,697.135,1.2666,0.9311,467.1724,609.0211,0.3793,0.0751,0.4945
902,Project,6,np.log(bm) ~ dfi + ndvi + satvi + nir + swir1 + bai_126 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_126 + ndvi:satvi + ndvi:nir + ndvi:swir1 + ndvi:bai_126 + satvi:nir + satvi:swir1 + satvi:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126,FIRE,0.465,0.3022,80.7697,554.8609,77.6624,0.1423,0.4505,0.0631,0.5458,,46.7433,0.3358,0.0275,0.4444,0.0537,0.0632,0.0076,601.6402,1.0886,0.9088,407.4459,467.0122,0.3308,0.038,0.3792
903,Project,6,np.log(bm) ~ dfi + ndvi + satvi + nir + swir1 + bai_246 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:swir1 + dfi:bai_246 + ndvi:satvi + ndvi:nir + ndvi:swir1 + ndvi:bai_246 + satvi:nir + satvi:swir1 + satvi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,FIRE,0.46,0.2956,81.6301,633.0103,84.9083,0.157,0.514,0.0689,0.6022,,55.8821,0.3786,0.0318,0.5021,0.0559,0.0714,0.0079,567.3277,1.0235,0.8625,460.475,542.6107,0.3739,0.0454,0.4406
904,Project,6,np.log(bm) ~ dfi + ndvi + satvi + nir + swir2 + bai_126 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_126 + ndvi:satvi + ndvi:nir + ndvi:swir2 + ndvi:bai_126 + satvi:nir + satvi:swir2 + satvi:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126,FIRE,0.4331,0.2605,86.0512,555.4884,107.6707,0.1524,0.451,0.0874,0.5874,,44.4576,0.3382,0.0404,0.447,0.0769,0.0635,0.0109,592.5884,1.0586,0.92,402.2962,459.8968,0.3266,0.0361,0.3734
905,Project,6,np.log(bm) ~ dfi + ndvi + satvi + nir + swir2 + bai_246 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:swir2 + dfi:bai_246 + ndvi:satvi + ndvi:nir + ndvi:swir2 + ndvi:bai_246 + satvi:nir + satvi:swir2 + satvi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,FIRE,0.4613,0.2974,81.401,658.612,180.9809,0.199,0.5348,0.1469,0.7483,,137.5602,0.374,0.0672,0.4795,0.0753,0.0681,0.0107,563.507,1.0102,0.8466,479.9381,717.9494,0.3897,0.1117,0.5829
906,Project,6,np.log(bm) ~ dfi + ndvi + satvi + nir + bai_126 + bai_246 + dfi:ndvi + dfi:satvi + dfi:nir + dfi:bai_126 + dfi:bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_126 + ndvi:bai_246 + satvi:nir + satvi:bai_126 + satvi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246,FIRE,0.456,0.2904,82.2932,562.9328,110.1998,0.1405,0.4571,0.0895,0.6167,,93.4693,0.3494,0.0696,0.4458,0.0807,0.0634,0.0115,564.2354,0.9921,0.7529,419.9871,569.7258,0.341,0.0759,0.4626
907,Project,6,np.log(bm) ~ dfi + ndvi + satvi + swir1 + bai_126 + bai_246 + dfi:ndvi + dfi:satvi + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + ndvi:satvi + ndvi:swir1 + ndvi:bai_126 + ndvi:bai_246 + satvi:swir1 + satvi:bai_126 + satvi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,FIRE,0.3939,0.2094,92.1305,579.9418,79.6861,0.1488,0.4709,0.0647,0.5718,,42.9783,0.3386,0.0406,0.4627,0.0724,0.0658,0.0103,673.379,1.2154,0.9634,402.8207,459.651,0.3271,0.0349,0.3732
908,Project,6,np.log(bm) ~ dfi + ndvi + satvi + swir2 + bai_126 + bai_246 + dfi:ndvi + dfi:satvi + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + ndvi:satvi + ndvi:swir2 + ndvi:bai_126 + ndvi:bai_246 + satvi:swir2 + satvi:bai_126 + satvi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,FIRE,0.4003,0.2178,91.1678,563.1846,105.7851,0.1382,0.4573,0.0859,0.5804,,65.5832,0.3361,0.054,0.4506,0.0808,0.064,0.0115,606.4019,1.0853,0.8683,397.6989,475.1177,0.3229,0.0532,0.3858
